time,velocity_mps,velocity_kph,error_mps,command
8.8400,17.4576,62.8473,10.3394,1.0000
8.8500,17.4768,62.9164,10.3202,1.0000
8.8600,17.4960,62.9855,10.3010,1.0000
8.8700,17.5151,63.0545,10.2818,1.0000
8.8800,17.5343,63.1236,10.2626,1.0000
8.8900,17.5535,63.1926,10.2434,1.0000
8.9000,17.5727,63.2617,10.2243,1.0000
8.9100,17.5919,63.3307,10.2051,1.0000
8.9200,17.6110,63.3997,10.1859,1.0000
8.9300,17.6302,63.4687,10.1667,1.0000
8.9400,17.6494,63.5378,10.1476,1.0000
8.9500,17.6685,63.6068,10.1284,1.0000
8.9600,17.6877,63.6758,10.1092,1.0000
8.9700,17.7069,63.7448,10.0901,1.0000
8.9800,17.7260,63.8137,10.0709,1.0000
8.9900,17.7452,63.8827,10.0517,1.0000
9.0000,17.7644,63.9517,10.0326,1.0000
9.0100,17.7835,64.0207,10.0134,1.0000
9.0200,17.8027,64.0896,9.9943,1.0000
9.0300,17.8218,64.1586,9.9751,1.0000
9.0400,17.8410,64.2275,9.9559,1.0000
9.0500,17.8601,64.2965,9.9368,1.0000
9.0600,17.8793,64.3654,9.9176,1.0000
9.0700,17.8984,64.4343,9.8985,1.0000
9.0800,17.9176,64.5033,9.8794,1.0000
9.0900,17.9367,64.5722,9.8602,1.0000
9.1000,17.9559,64.6411,9.8411,1.0000
9.1100,17.9750,64.7100,9.8219,1.0000
9.1200,17.9941,64.7789,9.8028,1.0000
9.1300,18.0133,64.8478,9.7836,1.0000
9.1400,18.0324,64.9166,9.7645,1.0000
9.1500,18.0515,64.9855,9.7454,1.0000
9.1600,18.0707,65.0544,9.7262,1.0000
9.1700,18.0898,65.1233,9.7071,1.0000
9.1800,18.1089,65.1921,9.6880,1.0000
9.1900,18.1280,65.2610,9.6689,1.0000
9.2000,18.1472,65.3298,9.6497,1.0000
9.2100,18.1663,65.3986,9.6306,1.0000
9.2200,18.1854,65.4675,9.6115,1.0000
9.2300,18.2045,65.5363,9.5924,1.0000
9.2400,18.2236,65.6051,9.5733,1.0000
9.2500,18.2428,65.6739,9.5541,1.0000
9.2600,18.2619,65.7427,9.5350,1.0000
9.2700,18.2810,65.8115,9.5159,1.0000
9.2800,18.3001,65.8803,9.4968,1.0000
9.2900,18.3192,65.9491,9.4777,1.0000
9.3000,18.3383,66.0178,9.4586,1.0000
9.3100,18.3574,66.0866,9.4395,1.0000
9.3200,18.3765,66.1554,9.4204,1.0000
9.3300,18.3956,66.2241,9.4013,1.0000
9.3400,18.4147,66.2929,9.3822,1.0000
9.3500,18.4338,66.3616,9.3631,1.0000
9.3600,18.4529,66.4304,9.3440,1.0000
9.3700,18.4720,66.4991,9.3249,1.0000
9.3800,18.4911,66.5678,9.3058,1.0000
9.3900,18.5101,66.6365,9.2867,1.0000
9.4000,18.5292,66.7052,9.2676,1.0000
9.4100,18.5483,66.7739,9.2485,1.0000
9.4200,18.5674,66.8426,9.2295,1.0000
9.4300,18.5865,66.9113,9.2104,1.0000
9.4400,18.6056,66.9800,9.1913,1.0000
9.4500,18.6246,67.0487,9.1722,1.0000
9.4600,18.6437,67.1173,9.1531,1.0000
9.4700,18.6628,67.1860,9.1341,1.0000
9.4800,18.6818,67.2546,9.1150,1.0000
9.4900,18.7009,67.3233,9.0959,1.0000
9.5000,18.7200,67.3919,9.0769,1.0000
9.5100,18.7390,67.4606,9.0578,1.0000
9.5200,18.7581,67.5292,9.0387,1.0000
9.5300,18.7772,67.5978,9.0197,1.0000
9.5400,18.7962,67.6664,9.0006,1.0000
9.5500,18.8153,67.7350,8.9816,1.0000
9.5600,18.8343,67.8036,8.9625,1.0000
9.5700,18.8534,67.8722,8.9434,1.0000
9.5800,18.8724,67.9408,8.9244,1.0000
9.5900,18.8915,68.0094,8.9053,1.0000
9.6000,18.9105,68.0779,8.8863,1.0000
9.6100,18.9296,68.1465,8.8672,1.0000
9.6200,18.9486,68.2151,8.8482,1.0000
9.6300,18.9677,68.2836,8.8292,1.0000
9.6400,18.9867,68.3522,8.8101,1.0000
9.6500,19.0057,68.4207,8.7911,1.0000
9.6600,19.0248,68.4892,8.7720,1.0000
9.6700,19.0438,68.5577,8.7530,1.0000
9.6800,19.0628,68.6263,8.7340,1.0000
9.6900,19.0819,68.6948,8.7149,1.0000
9.7000,19.1009,68.7633,8.6959,1.0000
9.7100,19.1199,68.8318,8.6769,1.0000
9.7200,19.1390,68.9002,8.6578,1.0000
9.7300,19.1580,68.9687,8.6388,1.0000
9.7400,19.1770,69.0372,8.6198,1.0000
9.7500,19.1960,69.1057,8.6008,1.0000
9.7600,19.2150,69.1741,8.5818,1.0000
9.7700,19.2340,69.2426,8.5627,1.0000
9.7800,19.2531,69.3110,8.5437,1.0000
9.7900,19.2721,69.3795,8.5247,1.0000
9.8000,19.2911,69.4479,8.5057,1.0000
9.8100,19.3101,69.5163,8.4867,1.0000
9.8200,19.3291,69.5847,8.4677,1.0000
9.8300,19.3481,69.6531,8.4487,1.0000
9.8400,19.3671,69.7215,8.4297,1.0000
9.8500,19.3861,69.7899,8.4107,1.0000
9.8600,19.4051,69.8583,8.3917,1.0000
9.8700,19.4241,69.9267,8.3727,1.0000
9.8800,19.4431,69.9951,8.3537,1.0000
9.8900,19.4621,70.0634,8.3347,1.0000
9.9000,19.4811,70.1318,8.3157,1.0000
9.9100,19.5000,70.2002,8.2967,1.0000
9.9200,19.5190,70.2685,8.2777,1.0000
9.9300,19.5380,70.3368,8.2587,1.0000
9.9400,19.5570,70.4052,8.2398,1.0000
9.9500,19.5760,70.4735,8.2208,1.0000
9.9600,19.5949,70.5418,8.2018,1.0000
9.9700,19.6139,70.6101,8.1828,1.0000
9.9800,19.6329,70.6784,8.1639,1.0000
9.9900,19.6519,70.7467,8.1449,1.0000
10.0000,19.6708,70.8150,8.1259,1.0000
10.0100,19.6898,70.8833,8.1069,1.0000
10.0200,19.7088,70.9516,8.0880,1.0000
10.0300,19.7277,71.0198,8.0690,1.0000
10.0400,19.7467,71.0881,8.0500,1.0000
10.0500,19.7657,71.1564,8.0311,1.0000
10.0600,19.7846,71.2246,8.0121,1.0000
10.0700,19.8036,71.2928,7.9932,1.0000
10.0800,19.8225,71.3611,7.9742,1.0000
10.0900,19.8415,71.4293,7.9553,1.0000
10.1000,19.8604,71.4975,7.9363,1.0000
10.1100,19.8794,71.5657,7.9174,1.0000
10.1200,19.8983,71.6339,7.8984,1.0000
10.1300,19.9173,71.7021,7.8795,1.0000
10.1400,19.9362,71.7703,7.8605,1.0000
10.1500,19.9551,71.8385,7.8416,1.0000
10.1600,19.9741,71.9067,7.8226,1.0000
10.1700,19.9930,71.9748,7.8037,1.0000
10.1800,20.0119,72.0430,7.7848,1.0000
10.1900,20.0309,72.1111,7.7658,1.0000
10.2000,20.0498,72.1793,7.7469,1.0000
10.2100,20.0687,72.2474,7.7280,1.0000
10.2200,20.0877,72.3156,7.7090,1.0000
10.2300,20.1066,72.3837,7.6901,1.0000
10.2400,20.1255,72.4518,7.6712,1.0000
10.2500,20.1444,72.5199,7.6523,1.0000
10.2600,20.1633,72.5880,7.6334,1.0000
10.2700,20.1822,72.6561,7.6144,1.0000
10.2800,20.2012,72.7242,7.5955,1.0000
10.2900,20.2201,72.7923,7.5766,1.0000
10.3000,20.2390,72.8603,7.5577,1.0000
10.3100,20.2579,72.9284,7.5388,1.0000
10.3200,20.2768,72.9964,7.5199,1.0000
10.3300,20.2957,73.0645,7.5010,1.0000
10.3400,20.3146,73.1325,7.4821,1.0000
10.3500,20.3335,73.2006,7.4632,1.0000
10.3600,20.3524,73.2686,7.4443,1.0000
10.3700,20.3713,73.3366,7.4254,1.0000
10.3800,20.3902,73.4046,7.4065,1.0000
10.3900,20.4091,73.4726,7.3876,1.0000
10.4000,20.4280,73.5406,7.3687,1.0000
10.4100,20.4468,73.6086,7.3498,1.0000
10.4200,20.4657,73.6766,7.3309,1.0000
10.4300,20.4846,73.7446,7.3121,1.0000
10.4400,20.5035,73.8126,7.2932,1.0000
10.4500,20.5224,73.8805,7.2743,1.0000
10.4600,20.5412,73.9485,7.2554,1.0000
10.4700,20.5601,74.0164,7.2365,1.0000
10.4800,20.5790,74.0844,7.2177,1.0000
10.4900,20.5979,74.1523,7.1988,1.0000
10.5000,20.6167,74.2202,7.1799,1.0000
10.5100,20.6356,74.2881,7.1611,1.0000
10.5200,20.6545,74.3560,7.1422,1.0000
10.5300,20.6733,74.4239,7.1233,1.0000
10.5400,20.6922,74.4918,7.1045,1.0000
10.5500,20.7110,74.5597,7.0856,1.0000
10.5600,20.7299,74.6276,7.0667,1.0000
10.5700,20.7487,74.6955,7.0479,1.0000
10.5800,20.7676,74.7633,7.0290,1.0000
10.5900,20.7864,74.8312,7.0102,1.0000
10.6000,20.8053,74.8990,6.9913,1.0000
10.6100,20.8241,74.9669,6.9725,1.0000
10.6200,20.8430,75.0347,6.9536,1.0000
10.6300,20.8618,75.1025,6.9348,1.0000
10.6400,20.8807,75.1703,6.9160,1.0000
10.6500,20.8995,75.2382,6.8971,1.0000
10.6600,20.9183,75.3060,6.8783,1.0000
10.6700,20.9372,75.3738,6.8595,1.0000
10.6800,20.9560,75.4415,6.8406,1.0000
10.6900,20.9748,75.5093,6.8218,1.0000
10.7000,20.9936,75.5771,6.8030,1.0000
10.7100,21.0125,75.6449,6.7841,1.0000
10.7200,21.0313,75.7126,6.7653,1.0000
10.7300,21.0501,75.7804,6.7465,1.0000
10.7400,21.0689,75.8481,6.7277,1.0000
10.7500,21.0877,75.9158,6.7089,1.0000
10.7600,21.1065,75.9836,6.6900,1.0000
10.7700,21.1254,76.0513,6.6712,1.0000
10.7800,21.1442,76.1190,6.6524,1.0000
10.7900,21.1630,76.1867,6.6336,1.0000
10.8000,21.1818,76.2544,6.6148,1.0000
10.8100,21.2006,76.3221,6.5960,1.0000
10.8200,21.2194,76.3898,6.5772,1.0000
10.8300,21.2382,76.4574,6.5584,1.0000
10.8400,21.2570,76.5251,6.5396,1.0000
10.8500,21.2758,76.5928,6.5208,1.0000
10.8600,21.2946,76.6604,6.5020,1.0000
10.8700,21.3134,76.7281,6.4832,1.0000
10.8800,21.3321,76.7957,6.4644,1.0000
10.8900,21.3509,76.8633,6.4456,1.0000
10.9000,21.3697,76.9309,6.4269,1.0000
10.9100,21.3885,76.9986,6.4081,1.0000
10.9200,21.4073,77.0662,6.3893,1.0000
10.9300,21.4260,77.1338,6.3705,1.0000
10.9400,21.4448,77.2013,6.3517,1.0000
10.9500,21.4636,77.2689,6.3330,1.0000
10.9600,21.4824,77.3365,6.3142,1.0000
10.9700,21.5011,77.4041,6.2954,1.0000
10.9800,21.5199,77.4716,6.2766,1.0000
10.9900,21.5387,77.5392,6.2579,1.0000
11.0000,21.5574,77.6067,6.2391,1.0000
11.0100,21.5762,77.6743,6.2204,1.0000
11.0200,21.5949,77.7418,6.2016,1.0000
11.0300,21.6137,77.8093,6.1828,1.0000
11.0400,21.6324,77.8768,6.1641,1.0000
11.0500,21.6512,77.9443,6.1453,1.0000
11.0600,21.6699,78.0118,6.1266,1.0000
11.0700,21.6887,78.0793,6.1078,1.0000
11.0800,21.7074,78.1468,6.0891,1.0000
11.0900,21.7262,78.2143,6.0703,1.0000
11.1000,21.7449,78.2817,6.0516,1.0000
11.1100,21.7637,78.3492,6.0329,1.0000
11.1200,21.7824,78.4166,6.0141,1.0000
11.1300,21.8011,78.4841,5.9954,1.0000
11.1400,21.8199,78.5515,5.9766,1.0000
11.1500,21.8386,78.6189,5.9579,1.0000
11.1600,21.8573,78.6863,5.9392,1.0000
11.1700,21.8760,78.7538,5.9205,1.0000
11.1800,21.8948,78.8212,5.9017,1.0000
11.1900,21.9135,78.8885,5.8830,1.0000
11.2000,21.9322,78.9559,5.8643,1.0000
11.2100,21.9509,79.0233,5.8456,1.0000
11.2200,21.9696,79.0907,5.8269,1.0000
11.2300,21.9883,79.1580,5.8081,1.0000
11.2400,22.0071,79.2254,5.7894,1.0000
11.2500,22.0258,79.2927,5.7707,1.0000
11.2600,22.0445,79.3601,5.7520,1.0000
11.2700,22.0632,79.4274,5.7333,1.0000
11.2800,22.0819,79.4947,5.7146,1.0000
11.2900,22.1006,79.5621,5.6959,1.0000
11.3000,22.1193,79.6294,5.6772,1.0000
11.3100,22.1380,79.6967,5.6585,1.0000
11.3200,22.1567,79.7640,5.6398,1.0000
11.3300,22.1753,79.8312,5.6211,1.0000
11.3400,22.1940,79.8985,5.6024,1.0000
11.3500,22.2127,79.9658,5.5837,1.0000
11.3600,22.2314,80.0330,5.5651,1.0000
11.3700,22.2501,80.1003,5.5464,1.0000
11.3800,22.2688,80.1675,5.5277,1.0000
11.3900,22.2874,80.2348,5.5090,1.0000
11.4000,22.3061,80.3020,5.4903,1.0000
11.4100,22.3248,80.3692,5.4717,1.0000
11.4200,22.3435,80.4364,5.4530,1.0000
11.4300,22.3621,80.5036,5.4343,1.0000
11.4400,22.3808,80.5708,5.4157,1.0000
11.4500,22.3994,80.6380,5.3970,1.0000
11.4600,22.4181,80.7052,5.3783,1.0000
11.4700,22.4368,80.7724,5.3597,1.0000
11.4800,22.4554,80.8395,5.3410,1.0000
11.4900,22.4741,80.9067,5.3224,1.0000
11.5000,22.4927,80.9738,5.3037,1.0000
11.5100,22.5114,81.0410,5.2850,1.0000
11.5200,22.5300,81.1081,5.2664,1.0000
11.5300,22.5487,81.1752,5.2478,1.0000
11.5400,22.5673,81.2423,5.2291,1.0000
11.5500,22.5860,81.3094,5.2105,1.0000
11.5600,22.6046,81.3765,5.1918,1.0000
11.5700,22.6232,81.4436,5.1732,1.0000
11.5800,22.6419,81.5107,5.1545,1.0000
11.5900,22.6605,81.5778,5.1359,1.0000
11.6000,22.6791,81.6449,5.1173,1.0000
11.6100,22.6978,81.7119,5.0987,1.0000
11.6200,22.7164,81.7790,5.0800,1.0000
11.6300,22.7350,81.8460,5.0614,1.0000
11.6400,22.7536,81.9130,5.0428,1.0000
11.6500,22.7722,81.9801,5.0242,1.0000
11.6600,22.7909,82.0471,5.0055,1.0000
11.6700,22.8095,82.1141,4.9869,1.0000
11.6800,22.8281,82.1811,4.9683,1.0000
11.6900,22.8467,82.2481,4.9497,1.0000
11.7000,22.8653,82.3151,4.9311,1.0000
11.7100,22.8839,82.3820,4.9125,1.0000
11.7200,22.9025,82.4490,4.8939,1.0000
11.7300,22.9211,82.5160,4.8753,1.0000
11.7400,22.9397,82.5829,4.8567,1.0000
11.7500,22.9583,82.6499,4.8381,1.0000
11.7600,22.9769,82.7168,4.8195,1.0000
11.7700,22.9955,82.7837,4.8009,1.0000
11.7800,23.0141,82.8507,4.7823,1.0000
11.7900,23.0327,82.9176,4.7637,1.0000
11.8000,23.0512,82.9845,4.7451,1.0000
11.8100,23.0698,83.0514,4.7265,1.0000
11.8200,23.0884,83.1183,4.7080,1.0000
11.8300,23.1070,83.1851,4.6894,1.0000
11.8400,23.1256,83.2520,4.6708,1.0000
11.8500,23.1441,83.3189,4.6522,1.0000
11.8600,23.1627,83.3857,4.6336,1.0000
11.8700,23.1813,83.4526,4.6151,1.0000
11.8800,23.1998,83.5194,4.5965,1.0000
11.8900,23.2184,83.5862,4.5779,1.0000
11.9000,23.2370,83.6530,4.5594,1.0000
11.9100,23.2555,83.7199,4.5408,1.0000
11.9200,23.2741,83.7867,4.5223,1.0000
11.9300,23.2926,83.8535,4.5037,1.0000
11.9400,23.3112,83.9202,4.4852,1.0000
11.9500,23.3297,83.9870,4.4666,1.0000
11.9600,23.3483,84.0538,4.4480,1.0000
11.9700,23.3668,84.1206,4.4295,1.0000
11.9800,23.3854,84.1873,4.4110,1.0000
11.9900,23.4039,84.2541,4.3924,1.0000
12.0000,23.4224,84.3208,4.3739,1.0000
12.0100,23.4410,84.3875,4.3553,1.0000
12.0200,23.4595,84.4542,4.3368,1.0000
12.0300,23.4780,84.5210,4.3183,1.0000
12.0400,23.4966,84.5877,4.2997,1.0000
12.0500,23.5151,84.6544,4.2812,1.0000
12.0600,23.5336,84.7210,4.2627,1.0000
12.0700,23.5521,84.7877,4.2442,1.0000
12.0800,23.5707,84.8544,4.2256,1.0000
12.0900,23.5892,84.9211,4.2071,1.0000
12.1000,23.6077,84.9877,4.1886,1.0000
12.1100,23.6262,85.0544,4.1701,1.0000
12.1200,23.6447,85.1210,4.1516,1.0000
12.1300,23.6632,85.1876,4.1331,1.0000
12.1400,23.6817,85.2542,4.1145,1.0000
12.1500,23.7002,85.3209,4.0960,1.0000
12.1600,23.7187,85.3875,4.0775,1.0000
12.1700,23.7372,85.4541,4.0590,1.0000
12.1800,23.7557,85.5206,4.0405,1.0000
12.1900,23.7742,85.5872,4.0220,1.0000
12.2000,23.7927,85.6538,4.0036,1.0000
12.2100,23.8112,85.7204,3.9851,1.0000
12.2200,23.8297,85.7869,3.9666,1.0000
12.2300,23.8482,85.8534,3.9481,1.0000
12.2400,23.8667,85.9200,3.9296,1.0000
12.2500,23.8851,85.9865,3.9111,1.0000
12.2600,23.9036,86.0530,3.8926,1.0000
12.2700,23.9221,86.1195,3.8742,1.0000
12.2800,23.9406,86.1860,3.8557,1.0000
12.2900,23.9590,86.2525,3.8372,1.0000
12.3000,23.9775,86.3190,3.8187,1.0000
12.3100,23.9960,86.3855,3.8003,1.0000
12.3200,24.0144,86.4520,3.7818,1.0000
12.3300,24.0329,86.5184,3.7633,1.0000
12.3400,24.0514,86.5849,3.7449,1.0000
12.3500,24.0698,86.6513,3.7264,1.0000
12.3600,24.0883,86.7178,3.7080,1.0000
12.3700,24.1067,86.7842,3.6895,1.0000
12.3800,24.1252,86.8506,3.6711,1.0000
12.3900,24.1436,86.9170,3.6526,1.0000
12.4000,24.1621,86.9834,3.6342,1.0000
12.4100,24.1805,87.0498,3.6157,1.0000
12.4200,24.1989,87.1162,3.5973,1.0000
12.4300,24.2174,87.1826,3.5788,1.0000
12.4400,24.2358,87.2489,3.5604,1.0000
12.4500,24.2542,87.3153,3.5420,1.0000
12.4600,24.2727,87.3816,3.5235,1.0000
12.4700,24.2911,87.4480,3.5051,1.0000
12.4800,24.3095,87.5143,3.4867,1.0000
12.4900,24.3279,87.5806,3.4683,1.0000
12.5000,24.3464,87.6469,3.4498,1.0000
12.5100,24.3648,87.7132,3.4314,1.0000
12.5200,24.3832,87.7795,3.4130,1.0000
12.5300,24.4016,87.8458,3.3946,1.0000
12.5400,24.4200,87.9121,3.3762,1.0000
12.5500,24.4384,87.9784,3.3578,1.0000
12.5600,24.4568,88.0446,3.3393,1.0000
12.5700,24.4752,88.1106,3.3209,0.9963
12.5800,24.4934,88.1762,3.3026,0.9908
12.5900,24.5115,88.2414,3.2844,0.9853
12.6000,24.5295,88.3062,3.2663,0.9799
12.6100,24.5474,88.3705,3.2483,0.9745
12.6200,24.5651,88.4345,3.2304,0.9691
12.6300,24.5828,88.4981,3.2126,0.9638
12.6400,24.6004,88.5613,3.1950,0.9585
12.6500,24.6178,88.6241,3.1774,0.9532
12.6600,24.6352,88.6866,3.1600,0.9480
12.6700,24.6524,88.7486,3.1426,0.9428
12.6800,24.6695,88.8103,3.1254,0.9376
12.6900,24.6866,88.8716,3.1082,0.9325
12.7000,24.7035,88.9325,3.0912,0.9274
12.7100,24.7203,88.9931,3.0743,0.9223
12.7200,24.7370,89.0532,3.0575,0.9172
12.7300,24.7536,89.1130,3.0408,0.9122
12.7400,24.7701,89.1725,3.0242,0.9072
12.7500,24.7865,89.2315,3.0077,0.9023
12.7600,24.8028,89.2902,2.9912,0.8974
12.7700,24.8191,89.3486,2.9749,0.8925
12.7800,24.8352,89.4066,2.9587,0.8876
12.7900,24.8512,89.4642,2.9426,0.8828
12.8000,24.8671,89.5215,2.9266,0.8780
12.8100,24.8829,89.5784,2.9107,0.8732
12.8200,24.8986,89.6350,2.8949,0.8685
12.8300,24.9142,89.6912,2.8792,0.8637
12.8400,24.9298,89.7471,2.8635,0.8591
12.8500,24.9452,89.8027,2.8480,0.8544
12.8600,24.9605,89.8579,2.8326,0.8498
12.8700,24.9758,89.9128,2.8173,0.8452
12.8800,24.9909,89.9673,2.8020,0.8406
12.8900,25.0060,90.0215,2.7869,0.8361
12.9000,25.0209,90.0753,2.7718,0.8315
12.9100,25.0358,90.1289,2.7568,0.8271
12.9200,25.0506,90.1821,2.7420,0.8226
12.9300,25.0653,90.2350,2.7272,0.8182
12.9400,25.0799,90.2875,2.7125,0.8138
12.9500,25.0944,90.3398,2.6979,0.8094
12.9600,25.1088,90.3917,2.6834,0.8050
12.9700,25.1231,90.4433,2.6690,0.8007
12.9800,25.1374,90.4945,2.6546,0.7964
12.9900,25.1515,90.5455,2.6404,0.7921
13.0000,25.1656,90.5962,2.6262,0.7879
13.0100,25.1796,90.6465,2.6122,0.7837
13.0200,25.1935,90.6965,2.5982,0.7795
13.0300,25.2073,90.7463,2.5843,0.7753
13.0400,25.2210,90.7957,2.5705,0.7711
13.0500,25.2347,90.8448,2.5568,0.7670
13.0600,25.2482,90.8936,2.5431,0.7629
13.0700,25.2617,90.9421,2.5296,0.7589
13.0800,25.2751,90.9903,2.5161,0.7548
13.0900,25.2884,91.0383,2.5027,0.7508
13.1000,25.3016,91.0859,2.4894,0.7468
13.1100,25.3148,91.1332,2.4761,0.7428
13.1200,25.3279,91.1803,2.4630,0.7389
13.1300,25.3408,91.2270,2.4499,0.7350
13.1400,25.3537,91.2735,2.4369,0.7311
13.1500,25.3666,91.3197,2.4240,0.7272
13.1600,25.3793,91.3656,2.4112,0.7234
13.1700,25.3920,91.4112,2.3985,0.7195
13.1800,25.4046,91.4565,2.3858,0.7157
13.1900,25.4171,91.5016,2.3732,0.7120
13.2000,25.4296,91.5464,2.3607,0.7082
13.2100,25.4419,91.5909,2.3482,0.7045
13.2200,25.4542,91.6351,2.3359,0.7008
13.2300,25.4664,91.6791,2.3236,0.6971
13.2400,25.4786,91.7228,2.3114,0.6934
13.2500,25.4906,91.7662,2.2992,0.6898
13.2600,25.5026,91.8094,2.2872,0.6861
13.2700,25.5145,91.8523,2.2752,0.6826
13.2800,25.5264,91.8949,2.2633,0.6790
13.2900,25.5381,91.9373,2.2514,0.6754
13.3000,25.5498,91.9794,2.2396,0.6719
13.3100,25.5615,92.0213,2.2279,0.6684
13.3200,25.5730,92.0629,2.2163,0.6649
13.3300,25.5845,92.1042,2.2048,0.6614
13.3400,25.5959,92.1453,2.1933,0.6580
13.3500,25.6073,92.1861,2.1819,0.6546
13.3600,25.6185,92.2267,2.1705,0.6512
13.3700,25.6297,92.2670,2.1592,0.6478
13.3800,25.6409,92.3071,2.1480,0.6444
13.3900,25.6519,92.3470,2.1369,0.6411
13.4000,25.6629,92.3866,2.1258,0.6378
13.4100,25.6739,92.4259,2.1148,0.6345
13.4200,25.6847,92.4650,2.1039,0.6312
13.4300,25.6955,92.5039,2.0930,0.6279
13.4400,25.7063,92.5426,2.0822,0.6247
13.4500,25.7169,92.5809,2.0715,0.6215
13.4600,25.7275,92.6191,2.0608,0.6183
13.4700,25.7381,92.6570,2.0502,0.6151
13.4800,25.7485,92.6947,2.0397,0.6119
13.4900,25.7589,92.7322,2.0292,0.6088
13.5000,25.7693,92.7694,2.0188,0.6056
13.5100,25.7796,92.8064,2.0085,0.6025
13.5200,25.7898,92.8432,1.9982,0.5995
13.5300,25.7999,92.8798,1.9880,0.5964
13.5400,25.8100,92.9161,1.9778,0.5934
13.5500,25.8201,92.9522,1.9677,0.5903
13.5600,25.8300,92.9881,1.9577,0.5873
13.5700,25.8399,93.0238,1.9478,0.5843
13.5800,25.8498,93.0592,1.9378,0.5814
13.5900,25.8596,93.0944,1.9280,0.5784
13.6000,25.8693,93.1294,1.9182,0.5755
13.6100,25.8790,93.1642,1.9085,0.5725
13.6200,25.8886,93.1988,1.8988,0.5696
13.6300,25.8981,93.2332,1.8892,0.5668
13.6400,25.9076,93.2673,1.8797,0.5639
13.6500,25.9170,93.3013,1.8702,0.5611
13.6600,25.9264,93.3350,1.8608,0.5582
13.6700,25.9357,93.3686,1.8514,0.5554
13.6800,25.9450,93.4019,1.8421,0.5526
13.6900,25.9542,93.4350,1.8328,0.5498
13.7000,25.9633,93.4679,1.8236,0.5471
13.7100,25.9724,93.5007,1.8145,0.5443
13.7200,25.9814,93.5332,1.8054,0.5416
13.7300,25.9904,93.5655,1.7963,0.5389
13.7400,25.9993,93.5976,1.7874,0.5362
13.7500,26.0082,93.6295,1.7784,0.5335
13.7600,26.0170,93.6613,1.7696,0.5309
13.7700,26.0258,93.6928,1.7608,0.5282
13.7800,26.0345,93.7241,1.7520,0.5256
13.7900,26.0431,93.7553,1.7433,0.5230
13.8000,26.0517,93.7862,1.7346,0.5204
13.8100,26.0603,93.8170,1.7260,0.5178
13.8200,26.0688,93.8476,1.7175,0.5152
13.8300,26.0772,93.8780,1.7090,0.5127
13.8400,26.0856,93.9082,1.7006,0.5102
13.8500,26.0939,93.9382,1.6922,0.5077
13.8600,26.1022,93.9680,1.6838,0.5052
13.8700,26.1105,93.9977,1.6755,0.5027
13.8800,26.1187,94.0271,1.6673,0.5002
13.8900,26.1268,94.0564,1.6591,0.4977
13.9000,26.1349,94.0855,1.6510,0.4953
13.9100,26.1429,94.1145,1.6429,0.4929
13.9200,26.1509,94.1432,1.6349,0.4905
13.9300,26.1588,94.1718,1.6269,0.4881
13.9400,26.1667,94.2002,1.6189,0.4857
13.9500,26.1746,94.2284,1.6111,0.4833
13.9600,26.1823,94.2565,1.6032,0.4810
13.9700,26.1901,94.2843,1.5954,0.4786
13.9800,26.1978,94.3120,1.5877,0.4763
13.9900,26.2054,94.3396,1.5800,0.4740
14.0000,26.2130,94.3669,1.5723,0.4717
14.0100,26.2206,94.3941,1.5647,0.4694
14.0200,26.2281,94.4212,1.5572,0.4672
14.0300,26.2356,94.4480,1.5497,0.4649
14.0400,26.2430,94.4748,1.5422,0.4627
14.0500,26.2504,94.5013,1.5348,0.4604
14.0600,26.2577,94.5277,1.5274,0.4582
14.0700,26.2650,94.5539,1.5201,0.4560
14.0800,26.2722,94.5799,1.5128,0.4538
14.0900,26.2794,94.6058,1.5056,0.4517
14.1000,26.2865,94.6316,1.4984,0.4495
14.1100,26.2936,94.6571,1.4912,0.4474
14.1200,26.3007,94.6825,1.4841,0.4452
14.1300,26.3077,94.7078,1.4771,0.4431
14.1400,26.3147,94.7329,1.4701,0.4410
14.1500,26.3216,94.7579,1.4631,0.4389
14.1600,26.3285,94.7827,1.4561,0.4368
14.1700,26.3354,94.8073,1.4493,0.4348
14.1800,26.3422,94.8318,1.4424,0.4327
14.1900,26.3489,94.8562,1.4356,0.4307
14.2000,26.3557,94.8804,1.4288,0.4287
14.2100,26.3623,94.9044,1.4221,0.4266
14.2200,26.3690,94.9283,1.4154,0.4246
14.2300,26.3756,94.9521,1.4088,0.4226
14.2400,26.3821,94.9757,1.4022,0.4207
14.2500,26.3886,94.9991,1.3956,0.4187
14.2600,26.3951,95.0224,1.3891,0.4167
14.2700,26.4016,95.0456,1.3827,0.4148
14.2800,26.4080,95.0687,1.3762,0.4129
14.2900,26.4143,95.0915,1.3698,0.4109
14.3000,26.4206,95.1143,1.3635,0.4090
14.3100,26.4269,95.1369,1.3571,0.4071
14.3200,26.4332,95.1594,1.3509,0.4053
14.3300,26.4394,95.1817,1.3446,0.4034
14.3400,26.4455,95.2039,1.3384,0.4015
14.3500,26.4517,95.2260,1.3322,0.3997
14.3600,26.4578,95.2479,1.3261,0.3978
14.3700,26.4638,95.2697,1.3200,0.3960
14.3800,26.4698,95.2913,1.3140,0.3942
14.3900,26.4758,95.3129,1.3080,0.3924
14.4000,26.4817,95.3343,1.3020,0.3906
14.4100,26.4876,95.3555,1.2960,0.3888
14.4200,26.4935,95.3767,1.2901,0.3870
