time,velocity_mps,velocity_kph,error_mps,command
36.4000,27.7965,100.0674,-0.0188,0.0993
36.4100,27.7964,100.0672,-0.0187,0.0993
36.4200,27.7964,100.0669,-0.0187,0.0993
36.4300,27.7963,100.0666,-0.0186,0.0993
36.4400,27.7962,100.0664,-0.0185,0.0993
36.4500,27.7961,100.0661,-0.0184,0.0993
36.4600,27.7961,100.0658,-0.0184,0.0994
36.4700,27.7960,100.0656,-0.0183,0.0994
36.4800,27.7959,100.0653,-0.0182,0.0994
36.4900,27.7958,100.0651,-0.0181,0.0994
36.5000,27.7958,100.0648,-0.0181,0.0994
36.5100,27.7957,100.0645,-0.0180,0.0994
36.5200,27.7956,100.0643,-0.0179,0.0994
36.5300,27.7956,100.0640,-0.0179,0.0994
36.5400,27.7955,100.0638,-0.0178,0.0994
36.5500,27.7954,100.0635,-0.0177,0.0994
36.5600,27.7953,100.0632,-0.0176,0.0994
36.5700,27.7953,100.0630,-0.0176,0.0995
36.5800,27.7952,100.0627,-0.0175,0.0995
36.5900,27.7951,100.0625,-0.0174,0.0995
36.6000,27.7951,100.0622,-0.0174,0.0995
36.6100,27.7950,100.0620,-0.0173,0.0995
36.6200,27.7949,100.0617,-0.0172,0.0995
36.6300,27.7949,100.0615,-0.0171,0.0995
36.6400,27.7948,100.0612,-0.0171,0.0995
36.6500,27.7947,100.0610,-0.0170,0.0995
36.6600,27.7946,100.0607,-0.0169,0.0995
36.6700,27.7946,100.0605,-0.0169,0.0995
36.6800,27.7945,100.0602,-0.0168,0.0995
36.6900,27.7944,100.0600,-0.0167,0.0996
36.7000,27.7944,100.0597,-0.0167,0.0996
36.7100,27.7943,100.0595,-0.0166,0.0996
36.7200,27.7942,100.0592,-0.0165,0.0996
36.7300,27.7942,100.0590,-0.0164,0.0996
36.7400,27.7941,100.0587,-0.0164,0.0996
36.7500,27.7940,100.0585,-0.0163,0.0996
36.7600,27.7940,100.0582,-0.0162,0.0996
36.7700,27.7939,100.0580,-0.0162,0.0996
36.7800,27.7938,100.0578,-0.0161,0.0996
36.7900,27.7938,100.0575,-0.0160,0.0996
36.8000,27.7937,100.0573,-0.0160,0.0996
36.8100,27.7936,100.0570,-0.0159,0.0997
36.8200,27.7936,100.0568,-0.0158,0.0997
36.8300,27.7935,100.0566,-0.0158,0.0997
36.8400,27.7934,100.0563,-0.0157,0.0997
36.8500,27.7934,100.0561,-0.0156,0.0997
36.8600,27.7933,100.0558,-0.0156,0.0997
36.8700,27.7932,100.0556,-0.0155,0.0997
36.8800,27.7932,100.0554,-0.0154,0.0997
36.8900,27.7931,100.0551,-0.0154,0.0997
36.9000,27.7930,100.0549,-0.0153,0.0997
36.9100,27.7930,100.0547,-0.0152,0.0997
36.9200,27.7929,100.0544,-0.0152,0.0997
36.9300,27.7928,100.0542,-0.0151,0.0998
36.9400,27.7928,100.0540,-0.0151,0.0998
36.9500,27.7927,100.0537,-0.0150,0.0998
36.9600,27.7926,100.0535,-0.0149,0.0998
36.9700,27.7926,100.0533,-0.0149,0.0998
36.9800,27.7925,100.0530,-0.0148,0.0998
36.9900,27.7924,100.0528,-0.0147,0.0998
37.0000,27.7924,100.0526,-0.0147,0.0998
37.0100,27.7923,100.0523,-0.0146,0.0998
37.0200,27.7923,100.0521,-0.0145,0.0998
37.0300,27.7922,100.0519,-0.0145,0.0998
37.0400,27.7921,100.0517,-0.0144,0.0998
37.0500,27.7921,100.0514,-0.0144,0.0999
37.0600,27.7920,100.0512,-0.0143,0.0999
37.0700,27.7919,100.0510,-0.0142,0.0999
37.0800,27.7919,100.0508,-0.0142,0.0999
37.0900,27.7918,100.0505,-0.0141,0.0999
37.1000,27.7918,100.0503,-0.0140,0.0999
37.1100,27.7917,100.0501,-0.0140,0.0999
37.1200,27.7916,100.0499,-0.0139,0.0999
37.1300,27.7916,100.0497,-0.0139,0.0999
37.1400,27.7915,100.0494,-0.0138,0.0999
37.1500,27.7914,100.0492,-0.0137,0.0999
37.1600,27.7914,100.0490,-0.0137,0.0999
37.1700,27.7913,100.0488,-0.0136,0.0999
37.1800,27.7913,100.0486,-0.0135,0.1000
37.1900,27.7912,100.0483,-0.0135,0.1000
37.2000,27.7911,100.0481,-0.0134,0.1000
37.2100,27.7911,100.0479,-0.0134,0.1000
37.2200,27.7910,100.0477,-0.0133,0.1000
37.2300,27.7910,100.0475,-0.0132,0.1000
37.2400,27.7909,100.0473,-0.0132,0.1000
37.2500,27.7908,100.0470,-0.0131,0.1000
37.2600,27.7908,100.0468,-0.0131,0.1000
37.2700,27.7907,100.0466,-0.0130,0.1000
37.2800,27.7907,100.0464,-0.0130,0.1000
37.2900,27.7906,100.0462,-0.0129,0.1000
37.3000,27.7906,100.0460,-0.0128,0.1000
37.3100,27.7905,100.0458,-0.0128,0.1001
37.3200,27.7904,100.0456,-0.0127,0.1001
37.3300,27.7904,100.0454,-0.0127,0.1001
37.3400,27.7903,100.0452,-0.0126,0.1001
37.3500,27.7903,100.0449,-0.0125,0.1001
37.3600,27.7902,100.0447,-0.0125,0.1001
37.3700,27.7901,100.0445,-0.0124,0.1001
37.3800,27.7901,100.0443,-0.0124,0.1001
37.3900,27.7900,100.0441,-0.0123,0.1001
37.4000,27.7900,100.0439,-0.0123,0.1001
37.4100,27.7899,100.0437,-0.0122,0.1001
37.4200,27.7899,100.0435,-0.0121,0.1001
37.4300,27.7898,100.0433,-0.0121,0.1001
37.4400,27.7897,100.0431,-0.0120,0.1002
37.4500,27.7897,100.0429,-0.0120,0.1002
37.4600,27.7896,100.0427,-0.0119,0.1002
37.4700,27.7896,100.0425,-0.0119,0.1002
37.4800,27.7895,100.0423,-0.0118,0.1002
37.4900,27.7895,100.0421,-0.0117,0.1002
37.5000,27.7894,100.0419,-0.0117,0.1002
37.5100,27.7894,100.0417,-0.0116,0.1002
37.5200,27.7893,100.0415,-0.0116,0.1002
37.5300,27.7892,100.0413,-0.0115,0.1002
37.5400,27.7892,100.0411,-0.0115,0.1002
37.5500,27.7891,100.0409,-0.0114,0.1002
37.5600,27.7891,100.0407,-0.0114,0.1002
37.5700,27.7890,100.0405,-0.0113,0.1002
37.5800,27.7890,100.0403,-0.0113,0.1003
37.5900,27.7889,100.0401,-0.0112,0.1003
37.6000,27.7889,100.0399,-0.0111,0.1003
37.6100,27.7888,100.0397,-0.0111,0.1003
37.6200,27.7888,100.0395,-0.0110,0.1003
37.6300,27.7887,100.0393,-0.0110,0.1003
37.6400,27.7887,100.0392,-0.0109,0.1003
37.6500,27.7886,100.0390,-0.0109,0.1003
37.6600,27.7885,100.0388,-0.0108,0.1003
37.6700,27.7885,100.0386,-0.0108,0.1003
37.6800,27.7884,100.0384,-0.0107,0.1003
37.6900,27.7884,100.0382,-0.0107,0.1003
37.7000,27.7883,100.0380,-0.0106,0.1003
37.7100,27.7883,100.0378,-0.0106,0.1003
37.7200,27.7882,100.0376,-0.0105,0.1004
37.7300,27.7882,100.0375,-0.0105,0.1004
37.7400,27.7881,100.0373,-0.0104,0.1004
37.7500,27.7881,100.0371,-0.0104,0.1004
37.7600,27.7880,100.0369,-0.0103,0.1004
37.7700,27.7880,100.0367,-0.0102,0.1004
37.7800,27.7879,100.0365,-0.0102,0.1004
37.7900,27.7879,100.0363,-0.0101,0.1004
37.8000,27.7878,100.0362,-0.0101,0.1004
37.8100,27.7878,100.0360,-0.0100,0.1004
37.8200,27.7877,100.0358,-0.0100,0.1004
37.8300,27.7877,100.0356,-0.0099,0.1004
37.8400,27.7876,100.0354,-0.0099,0.1004
37.8500,27.7876,100.0352,-0.0098,0.1004
37.8600,27.7875,100.0351,-0.0098,0.1005
37.8700,27.7875,100.0349,-0.0097,0.1005
37.8800,27.7874,100.0347,-0.0097,0.1005
37.8900,27.7874,100.0345,-0.0096,0.1005
37.9000,27.7873,100.0344,-0.0096,0.1005
37.9100,27.7873,100.0342,-0.0095,0.1005
37.9200,27.7872,100.0340,-0.0095,0.1005
37.9300,27.7872,100.0338,-0.0094,0.1005
37.9400,27.7871,100.0336,-0.0094,0.1005
37.9500,27.7871,100.0335,-0.0093,0.1005
37.9600,27.7870,100.0333,-0.0093,0.1005
37.9700,27.7870,100.0331,-0.0092,0.1005
37.9800,27.7869,100.0329,-0.0092,0.1005
37.9900,27.7869,100.0328,-0.0092,0.1005
38.0000,27.7868,100.0326,-0.0091,0.1005
38.0100,27.7868,100.0324,-0.0091,0.1006
38.0200,27.7867,100.0323,-0.0090,0.1006
38.0300,27.7867,100.0321,-0.0090,0.1006
38.0400,27.7866,100.0319,-0.0089,0.1006
38.0500,27.7866,100.0317,-0.0089,0.1006
38.0600,27.7865,100.0316,-0.0088,0.1006
38.0700,27.7865,100.0314,-0.0088,0.1006
38.0800,27.7865,100.0312,-0.0087,0.1006
38.0900,27.7864,100.0311,-0.0087,0.1006
38.1000,27.7864,100.0309,-0.0086,0.1006
38.1100,27.7863,100.0307,-0.0086,0.1006
38.1200,27.7863,100.0306,-0.0085,0.1006
38.1300,27.7862,100.0304,-0.0085,0.1006
38.1400,27.7862,100.0302,-0.0084,0.1006
38.1500,27.7861,100.0301,-0.0084,0.1006
38.1600,27.7861,100.0299,-0.0084,0.1007
38.1700,27.7860,100.0297,-0.0083,0.1007
38.1800,27.7860,100.0296,-0.0083,0.1007
38.1900,27.7859,100.0294,-0.0082,0.1007
38.2000,27.7859,100.0292,-0.0082,0.1007
38.2100,27.7859,100.0291,-0.0081,0.1007
38.2200,27.7858,100.0289,-0.0081,0.1007
38.2300,27.7858,100.0288,-0.0080,0.1007
38.2400,27.7857,100.0286,-0.0080,0.1007
38.2500,27.7857,100.0284,-0.0079,0.1007
38.2600,27.7856,100.0283,-0.0079,0.1007
38.2700,27.7856,100.0281,-0.0079,0.1007
38.2800,27.7855,100.0280,-0.0078,0.1007
38.2900,27.7855,100.0278,-0.0078,0.1007
38.3000,27.7855,100.0276,-0.0077,0.1007
38.3100,27.7854,100.0275,-0.0077,0.1007
38.3200,27.7854,100.0273,-0.0076,0.1008
38.3300,27.7853,100.0272,-0.0076,0.1008
38.3400,27.7853,100.0270,-0.0075,0.1008
38.3500,27.7852,100.0269,-0.0075,0.1008
38.3600,27.7852,100.0267,-0.0075,0.1008
38.3700,27.7852,100.0265,-0.0074,0.1008
38.3800,27.7851,100.0264,-0.0074,0.1008
38.3900,27.7851,100.0262,-0.0073,0.1008
38.4000,27.7850,100.0261,-0.0073,0.1008
38.4100,27.7850,100.0259,-0.0072,0.1008
38.4200,27.7849,100.0258,-0.0072,0.1008
38.4300,27.7849,100.0256,-0.0072,0.1008
38.4400,27.7849,100.0255,-0.0071,0.1008
38.4500,27.7848,100.0253,-0.0071,0.1008
38.4600,27.7848,100.0252,-0.0070,0.1008
38.4700,27.7847,100.0250,-0.0070,0.1008
38.4800,27.7847,100.0249,-0.0070,0.1009
38.4900,27.7846,100.0247,-0.0069,0.1009
38.5000,27.7846,100.0246,-0.0069,0.1009
38.5100,27.7846,100.0244,-0.0068,0.1009
38.5200,27.7845,100.0243,-0.0068,0.1009
38.5300,27.7845,100.0241,-0.0067,0.1009
38.5400,27.7844,100.0240,-0.0067,0.1009
38.5500,27.7844,100.0238,-0.0067,0.1009
38.5600,27.7844,100.0237,-0.0066,0.1009
38.5700,27.7843,100.0235,-0.0066,0.1009
38.5800,27.7843,100.0234,-0.0065,0.1009
38.5900,27.7842,100.0233,-0.0065,0.1009
38.6000,27.7842,100.0231,-0.0065,0.1009
38.6100,27.7842,100.0230,-0.0064,0.1009
38.6200,27.7841,100.0228,-0.0064,0.1009
38.6300,27.7841,100.0227,-0.0063,0.1009
38.6400,27.7840,100.0225,-0.0063,0.1009
38.6500,27.7840,100.0224,-0.0063,0.1010
38.6600,27.7840,100.0223,-0.0062,0.1010
38.6700,27.7839,100.0221,-0.0062,0.1010
38.6800,27.7839,100.0220,-0.0061,0.1010
38.6900,27.7838,100.0218,-0.0061,0.1010
38.7000,27.7838,100.0217,-0.0061,0.1010
38.7100,27.7838,100.0216,-0.0060,0.1010
38.7200,27.7837,100.0214,-0.0060,0.1010
38.7300,27.7837,100.0213,-0.0059,0.1010
38.7400,27.7836,100.0211,-0.0059,0.1010
38.7500,27.7836,100.0210,-0.0059,0.1010
38.7600,27.7836,100.0209,-0.0058,0.1010
38.7700,27.7835,100.0207,-0.0058,0.1010
38.7800,27.7835,100.0206,-0.0058,0.1010
38.7900,27.7835,100.0205,-0.0057,0.1010
38.8000,27.7834,100.0203,-0.0057,0.1010
38.8100,27.7834,100.0202,-0.0056,0.1010
38.8200,27.7833,100.0200,-0.0056,0.1011
38.8300,27.7833,100.0199,-0.0056,0.1011
38.8400,27.7833,100.0198,-0.0055,0.1011
38.8500,27.7832,100.0196,-0.0055,0.1011
38.8600,27.7832,100.0195,-0.0055,0.1011
38.8700,27.7832,100.0194,-0.0054,0.1011
38.8800,27.7831,100.0192,-0.0054,0.1011
38.8900,27.7831,100.0191,-0.0053,0.1011
38.9000,27.7831,100.0190,-0.0053,0.1011
38.9100,27.7830,100.0189,-0.0053,0.1011
38.9200,27.7830,100.0187,-0.0052,0.1011
38.9300,27.7829,100.0186,-0.0052,0.1011
38.9400,27.7829,100.0185,-0.0052,0.1011
38.9500,27.7829,100.0183,-0.0051,0.1011
38.9600,27.7828,100.0182,-0.0051,0.1011
38.9700,27.7828,100.0181,-0.0051,0.1011
38.9800,27.7828,100.0179,-0.0050,0.1011
38.9900,27.7827,100.0178,-0.0050,0.1011
39.0000,27.7827,100.0177,-0.0050,0.1012
39.0100,27.7827,100.0176,-0.0049,0.1012
39.0200,27.7826,100.0174,-0.0049,0.1012
39.0300,27.7826,100.0173,-0.0048,0.1012
39.0400,27.7826,100.0172,-0.0048,0.1012
39.0500,27.7825,100.0171,-0.0048,0.1012
39.0600,27.7825,100.0169,-0.0047,0.1012
39.0700,27.7824,100.0168,-0.0047,0.1012
39.0800,27.7824,100.0167,-0.0047,0.1012
39.0900,27.7824,100.0166,-0.0046,0.1012
39.1000,27.7823,100.0164,-0.0046,0.1012
39.1100,27.7823,100.0163,-0.0046,0.1012
39.1200,27.7823,100.0162,-0.0045,0.1012
39.1300,27.7822,100.0161,-0.0045,0.1012
39.1400,27.7822,100.0160,-0.0045,0.1012
39.1500,27.7822,100.0158,-0.0044,0.1012
39.1600,27.7821,100.0157,-0.0044,0.1012
39.1700,27.7821,100.0156,-0.0044,0.1012
39.1800,27.7821,100.0155,-0.0043,0.1012
39.1900,27.7820,100.0154,-0.0043,0.1013
39.2000,27.7820,100.0152,-0.0043,0.1013
39.2100,27.7820,100.0151,-0.0042,0.1013
39.2200,27.7819,100.0150,-0.0042,0.1013
39.2300,27.7819,100.0149,-0.0042,0.1013
39.2400,27.7819,100.0148,-0.0041,0.1013
39.2500,27.7818,100.0146,-0.0041,0.1013
39.2600,27.7818,100.0145,-0.0041,0.1013
39.2700,27.7818,100.0144,-0.0040,0.1013
39.2800,27.7817,100.0143,-0.0040,0.1013
39.2900,27.7817,100.0142,-0.0040,0.1013
39.3000,27.7817,100.0141,-0.0039,0.1013
39.3100,27.7817,100.0139,-0.0039,0.1013
39.3200,27.7816,100.0138,-0.0039,0.1013
39.3300,27.7816,100.0137,-0.0038,0.1013
39.3400,27.7816,100.0136,-0.0038,0.1013
39.3500,27.7815,100.0135,-0.0038,0.1013
39.3600,27.7815,100.0134,-0.0037,0.1013
39.3700,27.7815,100.0133,-0.0037,0.1013
39.3800,27.7814,100.0132,-0.0037,0.1013
39.3900,27.7814,100.0130,-0.0037,0.1014
39.4000,27.7814,100.0129,-0.0036,0.1014
39.4100,27.7813,100.0128,-0.0036,0.1014
39.4200,27.7813,100.0127,-0.0036,0.1014
39.4300,27.7813,100.0126,-0.0035,0.1014
39.4400,27.7812,100.0125,-0.0035,0.1014
39.4500,27.7812,100.0124,-0.0035,0.1014
39.4600,27.7812,100.0123,-0.0034,0.1014
39.4700,27.7812,100.0122,-0.0034,0.1014
39.4800,27.7811,100.0121,-0.0034,0.1014
39.4900,27.7811,100.0119,-0.0033,0.1014
39.5000,27.7811,100.0118,-0.0033,0.1014
39.5100,27.7810,100.0117,-0.0033,0.1014
39.5200,27.7810,100.0116,-0.0033,0.1014
39.5300,27.7810,100.0115,-0.0032,0.1014
39.5400,27.7809,100.0114,-0.0032,0.1014
39.5500,27.7809,100.0113,-0.0032,0.1014
39.5600,27.7809,100.0112,-0.0031,0.1014
39.5700,27.7809,100.0111,-0.0031,0.1014
39.5800,27.7808,100.0110,-0.0031,0.1014
39.5900,27.7808,100.0109,-0.0031,0.1015
39.6000,27.7808,100.0108,-0.0030,0.1015
39.6100,27.7807,100.0107,-0.0030,0.1015
39.6200,27.7807,100.0106,-0.0030,0.1015
39.6300,27.7807,100.0105,-0.0029,0.1015
39.6400,27.7807,100.0104,-0.0029,0.1015
39.6500,27.7806,100.0103,-0.0029,0.1015
39.6600,27.7806,100.0102,-0.0029,0.1015
39.6700,27.7806,100.0101,-0.0028,0.1015
39.6800,27.7805,100.0100,-0.0028,0.1015
39.6900,27.7805,100.0099,-0.0028,0.1015
39.7000,27.7805,100.0098,-0.0027,0.1015
39.7100,27.7805,100.0097,-0.0027,0.1015
39.7200,27.7804,100.0096,-0.0027,0.1015
39.7300,27.7804,100.0095,-0.0027,0.1015
39.7400,27.7804,100.0094,-0.0026,0.1015
39.7500,27.7803,100.0093,-0.0026,0.1015
39.7600,27.7803,100.0092,-0.0026,0.1015
39.7700,27.7803,100.0091,-0.0025,0.1015
39.7800,27.7803,100.0090,-0.0025,0.1015
39.7900,27.7802,100.0089,-0.0025,0.1015
39.8000,27.7802,100.0088,-0.0025,0.1015
39.8100,27.7802,100.0087,-0.0024,0.1016
39.8200,27.7802,100.0086,-0.0024,0.1016
39.8300,27.7801,100.0085,-0.0024,0.1016
39.8400,27.7801,100.0084,-0.0024,0.1016
39.8500,27.7801,100.0083,-0.0023,0.1016
39.8600,27.7801,100.0082,-0.0023,0.1016
39.8700,27.7800,100.0081,-0.0023,0.1016
39.8800,27.7800,100.0080,-0.0022,0.1016
39.8900,27.7800,100.0079,-0.0022,0.1016
39.9000,27.7799,100.0078,-0.0022,0.1016
39.9100,27.7799,100.0077,-0.0022,0.1016
39.9200,27.7799,100.0076,-0.0021,0.1016
39.9300,27.7799,100.0075,-0.0021,0.1016
39.9400,27.7798,100.0074,-0.0021,0.1016
39.9500,27.7798,100.0073,-0.0021,0.1016
39.9600,27.7798,100.0073,-0.0020,0.1016
39.9700,27.7798,100.0072,-0.0020,0.1016
39.9800,27.7797,100.0071,-0.0020,0.1016
39.9900,27.7797,100.0070,-0.0020,0.1016
40.0000,27.7797,100.0069,-0.0019,0.1016
