time,velocity_mps,velocity_kph,error_mps,command
36.8800,29.8727,107.5417,-2.0988,-0.0286
36.8900,29.8688,107.5276,-2.0949,-0.0285
36.9000,29.8649,107.5136,-2.0910,-0.0284
36.9100,29.8610,107.4996,-2.0871,-0.0283
36.9200,29.8571,107.4857,-2.0832,-0.0281
36.9300,29.8533,107.4717,-2.0794,-0.0280
36.9400,29.8494,107.4578,-2.0755,-0.0279
36.9500,29.8455,107.4439,-2.0716,-0.0278
36.9600,29.8417,107.4301,-2.0678,-0.0276
36.9700,29.8378,107.4163,-2.0639,-0.0275
36.9800,29.8340,107.4024,-2.0601,-0.0274
36.9900,29.8302,107.3887,-2.0562,-0.0273
37.0000,29.8264,107.3749,-2.0524,-0.0271
37.0100,29.8226,107.3612,-2.0486,-0.0270
37.0200,29.8187,107.3475,-2.0448,-0.0269
37.0300,29.8149,107.3338,-2.0410,-0.0268
37.0400,29.8112,107.3202,-2.0372,-0.0267
37.0500,29.8074,107.3065,-2.0334,-0.0265
37.0600,29.8036,107.2929,-2.0296,-0.0264
37.0700,29.7998,107.2794,-2.0258,-0.0263
37.0800,29.7961,107.2658,-2.0220,-0.0262
37.0900,29.7923,107.2523,-2.0183,-0.0261
37.1000,29.7886,107.2388,-2.0145,-0.0259
37.1100,29.7848,107.2253,-2.0108,-0.0258
37.1200,29.7811,107.2119,-2.0070,-0.0257
37.1300,29.7773,107.1984,-2.0033,-0.0256
37.1400,29.7736,107.1850,-1.9996,-0.0255
37.1500,29.7699,107.1717,-1.9958,-0.0253
37.1600,29.7662,107.1583,-1.9921,-0.0252
37.1700,29.7625,107.1450,-1.9884,-0.0251
37.1800,29.7588,107.1317,-1.9847,-0.0250
37.1900,29.7551,107.1184,-1.9810,-0.0249
37.2000,29.7514,107.1052,-1.9773,-0.0248
37.2100,29.7478,107.0919,-1.9737,-0.0246
37.2200,29.7441,107.0787,-1.9700,-0.0245
37.2300,29.7404,107.0656,-1.9663,-0.0244
37.2400,29.7368,107.0524,-1.9627,-0.0243
37.2500,29.7331,107.0393,-1.9590,-0.0242
37.2600,29.7295,107.0262,-1.9554,-0.0241
37.2700,29.7259,107.0131,-1.9517,-0.0239
37.2800,29.7222,107.0000,-1.9481,-0.0238
37.2900,29.7186,106.9870,-1.9445,-0.0237
37.3000,29.7150,106.9740,-1.9408,-0.0236
37.3100,29.7114,106.9610,-1.9372,-0.0235
37.3200,29.7078,106.9481,-1.9336,-0.0234
37.3300,29.7042,106.9351,-1.9300,-0.0232
37.3400,29.7006,106.9222,-1.9264,-0.0231
37.3500,29.6970,106.9093,-1.9228,-0.0230
37.3600,29.6935,106.8965,-1.9193,-0.0229
37.3700,29.6899,106.8836,-1.9157,-0.0228
37.3800,29.6863,106.8708,-1.9121,-0.0227
37.3900,29.6828,106.8580,-1.9086,-0.0226
37.4000,29.6792,106.8453,-1.9050,-0.0224
37.4100,29.6757,106.8325,-1.9015,-0.0223
37.4200,29.6722,106.8198,-1.8979,-0.0222
37.4300,29.6686,106.8071,-1.8944,-0.0221
37.4400,29.6651,106.7944,-1.8909,-0.0220
37.4500,29.6616,106.7818,-1.8873,-0.0219
37.4600,29.6581,106.7692,-1.8838,-0.0218
37.4700,29.6546,106.7566,-1.8803,-0.0217
37.4800,29.6511,106.7440,-1.8768,-0.0215
37.4900,29.6476,106.7314,-1.8733,-0.0214
37.5000,29.6441,106.7189,-1.8698,-0.0213
37.5100,29.6407,106.7064,-1.8664,-0.0212
37.5200,29.6372,106.6939,-1.8629,-0.0211
37.5300,29.6337,106.6814,-1.8594,-0.0210
37.5400,29.6303,106.6690,-1.8560,-0.0209
37.5500,29.6268,106.6566,-1.8525,-0.0208
37.5600,29.6234,106.6442,-1.8491,-0.0207
37.5700,29.6200,106.6318,-1.8456,-0.0205
37.5800,29.6165,106.6195,-1.8422,-0.0204
37.5900,29.6131,106.6072,-1.8387,-0.0203
37.6000,29.6097,106.5949,-1.8353,-0.0202
37.6100,29.6063,106.5826,-1.8319,-0.0201
37.6200,29.6029,106.5703,-1.8285,-0.0200
37.6300,29.5995,106.5581,-1.8251,-0.0199
37.6400,29.5961,106.5459,-1.8217,-0.0198
37.6500,29.5927,106.5337,-1.8183,-0.0197
37.6600,29.5893,106.5215,-1.8149,-0.0196
37.6700,29.5859,106.5094,-1.8115,-0.0195
37.6800,29.5826,106.4973,-1.8082,-0.0194
37.6900,29.5792,106.4852,-1.8048,-0.0192
37.7000,29.5759,106.4731,-1.8014,-0.0191
37.7100,29.5725,106.4611,-1.7981,-0.0190
37.7200,29.5692,106.4490,-1.7947,-0.0189
37.7300,29.5658,106.4370,-1.7914,-0.0188
37.7400,29.5625,106.4250,-1.7881,-0.0187
37.7500,29.5592,106.4131,-1.7847,-0.0186
37.7600,29.5559,106.4011,-1.7814,-0.0185
37.7700,29.5526,106.3892,-1.7781,-0.0184
37.7800,29.5493,106.3773,-1.7748,-0.0183
37.7900,29.5460,106.3655,-1.7715,-0.0182
37.8000,29.5427,106.3536,-1.7682,-0.0181
37.8100,29.5394,106.3418,-1.7649,-0.0180
37.8200,29.5361,106.3300,-1.7616,-0.0179
37.8300,29.5328,106.3182,-1.7583,-0.0178
37.8400,29.5296,106.3064,-1.7551,-0.0177
37.8500,29.5263,106.2947,-1.7518,-0.0176
37.8600,29.5230,106.2830,-1.7485,-0.0174
37.8700,29.5198,106.2713,-1.7453,-0.0173
37.8800,29.5166,106.2596,-1.7420,-0.0172
37.8900,29.5133,106.2479,-1.7388,-0.0171
37.9000,29.5101,106.2363,-1.7355,-0.0170
37.9100,29.5069,106.2247,-1.7323,-0.0169
37.9200,29.5036,106.2131,-1.7291,-0.0168
37.9300,29.5004,106.2015,-1.7259,-0.0167
37.9400,29.4972,106.1900,-1.7227,-0.0166
37.9500,29.4940,106.1785,-1.7194,-0.0165
37.9600,29.4908,106.1670,-1.7162,-0.0164
37.9700,29.4876,106.1555,-1.7130,-0.0163
37.9800,29.4845,106.1440,-1.7099,-0.0162
37.9900,29.4813,106.1326,-1.7067,-0.0161
38.0000,29.4781,106.1212,-1.7035,-0.0160
38.0100,29.4749,106.1098,-1.7003,-0.0159
38.0200,29.4718,106.0984,-1.6972,-0.0158
38.0300,29.4686,106.0870,-1.6940,-0.0157
38.0400,29.4655,106.0757,-1.6908,-0.0156
38.0500,29.4623,106.0644,-1.6877,-0.0155
38.0600,29.4592,106.0531,-1.6846,-0.0154
38.0700,29.4561,106.0418,-1.6814,-0.0153
38.0800,29.4529,106.0306,-1.6783,-0.0152
38.0900,29.4498,106.0194,-1.6752,-0.0151
38.1000,29.4467,106.0082,-1.6720,-0.0150
38.1100,29.4436,105.9970,-1.6689,-0.0149
38.1200,29.4405,105.9858,-1.6658,-0.0148
38.1300,29.4374,105.9747,-1.6627,-0.0147
38.1400,29.4343,105.9635,-1.6596,-0.0146
38.1500,29.4312,105.9524,-1.6565,-0.0145
38.1600,29.4282,105.9414,-1.6535,-0.0144
38.1700,29.4251,105.9303,-1.6504,-0.0143
38.1800,29.4220,105.9193,-1.6473,-0.0142
38.1900,29.4190,105.9082,-1.6442,-0.0141
38.2000,29.4159,105.8972,-1.6412,-0.0140
38.2100,29.4128,105.8863,-1.6381,-0.0139
38.2200,29.4098,105.8753,-1.6351,-0.0138
38.2300,29.4068,105.8644,-1.6320,-0.0137
38.2400,29.4037,105.8534,-1.6290,-0.0136
38.2500,29.4007,105.8425,-1.6260,-0.0135
38.2600,29.3977,105.8317,-1.6229,-0.0134
38.2700,29.3947,105.8208,-1.6199,-0.0133
38.2800,29.3917,105.8100,-1.6169,-0.0132
38.2900,29.3887,105.7992,-1.6139,-0.0131
38.3000,29.3857,105.7884,-1.6109,-0.0131
38.3100,29.3827,105.7776,-1.6079,-0.0130
38.3200,29.3797,105.7668,-1.6049,-0.0129
38.3300,29.3767,105.7561,-1.6019,-0.0128
38.3400,29.3737,105.7454,-1.5989,-0.0127
38.3500,29.3707,105.7347,-1.5959,-0.0126
38.3600,29.3678,105.7240,-1.5930,-0.0125
38.3700,29.3648,105.7133,-1.5900,-0.0124
38.3800,29.3619,105.7027,-1.5870,-0.0123
38.3900,29.3589,105.6921,-1.5841,-0.0122
38.4000,29.3560,105.6815,-1.5811,-0.0121
38.4100,29.3530,105.6709,-1.5782,-0.0120
38.4200,29.3501,105.6603,-1.5753,-0.0119
38.4300,29.3472,105.6498,-1.5723,-0.0118
38.4400,29.3442,105.6393,-1.5694,-0.0117
38.4500,29.3413,105.6288,-1.5665,-0.0116
38.4600,29.3384,105.6183,-1.5636,-0.0115
38.4700,29.3355,105.6079,-1.5606,-0.0114
38.4800,29.3326,105.5974,-1.5577,-0.0114
38.4900,29.3297,105.5870,-1.5548,-0.0113
38.5000,29.3268,105.5766,-1.5519,-0.0112
38.5100,29.3239,105.5662,-1.5491,-0.0111
38.5200,29.3211,105.5558,-1.5462,-0.0110
38.5300,29.3182,105.5455,-1.5433,-0.0109
38.5400,29.3153,105.5352,-1.5404,-0.0108
38.5500,29.3125,105.5249,-1.5375,-0.0107
38.5600,29.3096,105.5146,-1.5347,-0.0106
38.5700,29.3068,105.5043,-1.5318,-0.0105
38.5800,29.3039,105.4941,-1.5290,-0.0104
38.5900,29.3011,105.4838,-1.5261,-0.0103
38.6000,29.2982,105.4736,-1.5233,-0.0103
38.6100,29.2954,105.4634,-1.5205,-0.0102
38.6200,29.2926,105.4533,-1.5176,-0.0101
38.6300,29.2898,105.4431,-1.5148,-0.0100
38.6400,29.2869,105.4330,-1.5120,-0.0099
38.6500,29.2841,105.4229,-1.5092,-0.0098
38.6600,29.2813,105.4128,-1.5063,-0.0097
38.6700,29.2785,105.4027,-1.5035,-0.0096
38.6800,29.2757,105.3926,-1.5007,-0.0095
38.6900,29.2729,105.3826,-1.4979,-0.0094
38.7000,29.2702,105.3726,-1.4952,-0.0094
38.7100,29.2674,105.3626,-1.4924,-0.0093
38.7200,29.2646,105.3526,-1.4896,-0.0092
38.7300,29.2618,105.3426,-1.4868,-0.0091
38.7400,29.2591,105.3327,-1.4841,-0.0090
38.7500,29.2563,105.3227,-1.4813,-0.0089
38.7600,29.2536,105.3128,-1.4785,-0.0088
38.7700,29.2508,105.3029,-1.4758,-0.0087
38.7800,29.2481,105.2930,-1.4730,-0.0086
38.7900,29.2453,105.2832,-1.4703,-0.0086
38.8000,29.2426,105.2734,-1.4676,-0.0085
38.8100,29.2399,105.2635,-1.4648,-0.0084
38.8200,29.2371,105.2537,-1.4621,-0.0083
38.8300,29.2344,105.2440,-1.4594,-0.0082
38.8400,29.2317,105.2342,-1.4567,-0.0081
38.8500,29.2290,105.2244,-1.4539,-0.0080
38.8600,29.2263,105.2147,-1.4512,-0.0080
38.8700,29.2236,105.2050,-1.4485,-0.0079
38.8800,29.2209,105.1953,-1.4458,-0.0078
38.8900,29.2182,105.1856,-1.4431,-0.0077
38.9000,29.2156,105.1760,-1.4405,-0.0076
38.9100,29.2129,105.1664,-1.4378,-0.0075
38.9200,29.2102,105.1567,-1.4351,-0.0074
38.9300,29.2075,105.1471,-1.4324,-0.0074
38.9400,29.2049,105.1375,-1.4298,-0.0073
38.9500,29.2022,105.1280,-1.4271,-0.0072
38.9600,29.1996,105.1184,-1.4244,-0.0071
38.9700,29.1969,105.1089,-1.4218,-0.0070
38.9800,29.1943,105.0994,-1.4191,-0.0069
38.9900,29.1916,105.0899,-1.4165,-0.0068
39.0000,29.1890,105.0804,-1.4139,-0.0068
39.0100,29.1864,105.0710,-1.4112,-0.0067
39.0200,29.1838,105.0615,-1.4086,-0.0066
39.0300,29.1811,105.0521,-1.4060,-0.0065
39.0400,29.1785,105.0427,-1.4034,-0.0064
39.0500,29.1759,105.0333,-1.4007,-0.0063
39.0600,29.1733,105.0239,-1.3981,-0.0063
39.0700,29.1707,105.0146,-1.3955,-0.0062
39.0800,29.1681,105.0052,-1.3929,-0.0061
39.0900,29.1655,104.9959,-1.3903,-0.0060
39.1000,29.1629,104.9866,-1.3878,-0.0059
39.1100,29.1604,104.9773,-1.3852,-0.0058
39.1200,29.1578,104.9681,-1.3826,-0.0058
39.1300,29.1552,104.9588,-1.3800,-0.0057
39.1400,29.1527,104.9496,-1.3774,-0.0056
39.1500,29.1501,104.9404,-1.3749,-0.0055
39.1600,29.1475,104.9312,-1.3723,-0.0054
39.1700,29.1450,104.9220,-1.3698,-0.0053
39.1800,29.1424,104.9128,-1.3672,-0.0053
39.1900,29.1399,104.9037,-1.3647,-0.0052
39.2000,29.1374,104.8945,-1.3621,-0.0051
39.2100,29.1348,104.8854,-1.3596,-0.0050
39.2200,29.1323,104.8763,-1.3571,-0.0049
39.2300,29.1298,104.8672,-1.3545,-0.0049
39.2400,29.1273,104.8582,-1.3520,-0.0048
39.2500,29.1248,104.8491,-1.3495,-0.0047
39.2600,29.1222,104.8401,-1.3470,-0.0046
39.2700,29.1197,104.8311,-1.3445,-0.0045
39.2800,29.1172,104.8221,-1.3420,-0.0045
39.2900,29.1148,104.8131,-1.3395,-0.0044
39.3000,29.1123,104.8041,-1.3370,-0.0043
39.3100,29.1098,104.7952,-1.3345,-0.0042
39.3200,29.1073,104.7863,-1.3320,-0.0041
39.3300,29.1048,104.7774,-1.3295,-0.0041
39.3400,29.1024,104.7685,-1.3270,-0.0040
39.3500,29.0999,104.7596,-1.3246,-0.0039
39.3600,29.0974,104.7507,-1.3221,-0.0038
39.3700,29.0950,104.7419,-1.3196,-0.0037
39.3800,29.0925,104.7330,-1.3172,-0.0037
39.3900,29.0901,104.7242,-1.3147,-0.0036
39.4000,29.0876,104.7154,-1.3123,-0.0035
39.4100,29.0852,104.7067,-1.3098,-0.0034
39.4200,29.0827,104.6979,-1.3074,-0.0034
39.4300,29.0803,104.6891,-1.3050,-0.0033
39.4400,29.0779,104.6804,-1.3025,-0.0032
39.4500,29.0755,104.6717,-1.3001,-0.0031
39.4600,29.0731,104.6630,-1.2977,-0.0030
39.4700,29.0706,104.6543,-1.2953,-0.0030
39.4800,29.0682,104.6456,-1.2929,-0.0029
39.4900,29.0658,104.6370,-1.2905,-0.0028
39.5000,29.0634,104.6284,-1.2881,-0.0027
39.5100,29.0610,104.6197,-1.2857,-0.0027
39.5200,29.0587,104.6111,-1.2833,-0.0026
39.5300,29.0563,104.6026,-1.2809,-0.0025
39.5400,29.0539,104.5940,-1.2785,-0.0024
39.5500,29.0515,104.5854,-1.2761,-0.0024
39.5600,29.0491,104.5769,-1.2737,-0.0023
39.5700,29.0468,104.5684,-1.2714,-0.0022
39.5800,29.0444,104.5599,-1.2690,-0.0021
39.5900,29.0420,104.5514,-1.2666,-0.0020
39.6000,29.0397,104.5429,-1.2643,-0.0020
39.6100,29.0373,104.5344,-1.2619,-0.0019
39.6200,29.0350,104.5260,-1.2596,-0.0018
39.6300,29.0327,104.5176,-1.2572,-0.0017
39.6400,29.0303,104.5092,-1.2549,-0.0017
39.6500,29.0280,104.5008,-1.2525,-0.0016
39.6600,29.0257,104.4924,-1.2502,-0.0015
39.6700,29.0233,104.4840,-1.2479,-0.0014
39.6800,29.0210,104.4757,-1.2456,-0.0014
39.6900,29.0187,104.4673,-1.2432,-0.0013
39.7000,29.0164,104.4590,-1.2409,-0.0012
39.7100,29.0141,104.4507,-1.2386,-0.0012
39.7200,29.0118,104.4424,-1.2363,-0.0011
39.7300,29.0095,104.4341,-1.2340,-0.0010
39.7400,29.0072,104.4259,-1.2317,-0.0009
39.7500,29.0049,104.4176,-1.2294,-0.0009
39.7600,29.0026,104.4094,-1.2271,-0.0008
39.7700,29.0003,104.4012,-1.2248,-0.0007
39.7800,28.9981,104.3930,-1.2226,-0.0006
39.7900,28.9958,104.3848,-1.2203,-0.0006
39.8000,28.9935,104.3767,-1.2180,-0.0005
39.8100,28.9913,104.3685,-1.2157,-0.0004
39.8200,28.9890,104.3604,-1.2135,-0.0003
39.8300,28.9867,104.3523,-1.2112,-0.0003
39.8400,28.9845,104.3442,-1.2090,-0.0002
39.8500,28.9822,104.3361,-1.2067,-0.0001
39.8600,28.9800,104.3280,-1.2045,-0.0001
39.8700,28.9778,104.3199,-1.2022,0.0000
39.8800,28.9755,104.3119,-1.2000,0.0001
39.8900,28.9733,104.3038,-1.1977,0.0002
39.9000,28.9711,104.2958,-1.1955,0.0002
39.9100,28.9688,104.2877,-1.1933,0.0003
39.9200,28.9666,104.2797,-1.1910,0.0004
39.9300,28.9644,104.2717,-1.1888,0.0005
39.9400,28.9621,104.2637,-1.1866,0.0005
39.9500,28.9599,104.2557,-1.1844,0.0006
39.9600,28.9577,104.2477,-1.1821,0.0007
39.9700,28.9555,104.2397,-1.1799,0.0008
39.9800,28.9532,104.2317,-1.1777,0.0008
39.9900,28.9510,104.2237,-1.1755,0.0009
40.0000,28.9488,104.2157,-1.1733,0.0010
