time,x,y,cte,heading_error_deg,steering_deg
1.190000,23.729743,1.440241,0.004177,0.009274,-1.368587
1.200000,23.929620,1.433244,0.004156,0.009198,-1.361506
1.210000,24.129485,1.425894,0.004134,0.009123,-1.354079
1.220000,24.329337,1.418194,0.004111,0.009049,-1.346310
1.230000,24.529175,1.410145,0.004086,0.008975,-1.338201
1.240000,24.728998,1.401748,0.004061,0.008902,-1.329755
1.250000,24.928807,1.393008,0.004034,0.008830,-1.320975
1.260000,25.128601,1.383924,0.004007,0.008759,-1.311863
1.270000,25.328379,1.374501,0.003978,0.008689,-1.302422
1.280000,25.528140,1.364740,0.003948,0.008621,-1.292656
1.290000,25.727885,1.354644,0.003918,0.008553,-1.282568
1.300000,25.927613,1.344215,0.003886,0.008486,-1.272160
1.310000,26.127323,1.333457,0.003853,0.008421,-1.261436
1.320000,26.327016,1.322371,0.003819,0.008356,-1.250400
1.330000,26.526690,1.310961,0.003784,0.008293,-1.239055
1.340000,26.726346,1.299230,0.003748,0.008230,-1.227404
1.350000,26.925983,1.287180,0.003711,0.008168,-1.215452
1.360000,27.125600,1.274815,0.003673,0.008107,-1.203202
1.370000,27.325198,1.262138,0.003635,0.008046,-1.190658
1.380000,27.524776,1.249152,0.003595,0.007986,-1.177823
1.390000,27.724333,1.235861,0.003554,0.007925,-1.164702
1.400000,27.923871,1.222267,0.003513,0.007865,-1.151299
1.410000,28.123388,1.208374,0.003470,0.007803,-1.137617
1.420000,28.322884,1.194187,0.003427,0.007742,-1.123662
1.430000,28.522359,1.179707,0.003383,0.007679,-1.109436
1.440000,28.721813,1.164940,0.003338,0.007614,-1.094944
1.450000,28.921246,1.149888,0.003292,0.007548,-1.080192
1.460000,29.120657,1.134556,0.003246,0.007480,-1.065182
1.470000,29.320047,1.118948,0.003198,0.007410,-1.049919
1.480000,29.519416,1.103066,0.003150,0.007337,-1.034408
1.490000,29.718763,1.086917,0.003102,0.007260,-1.018653
1.500000,29.918088,1.070502,0.003052,0.007179,-1.002659
1.510000,30.117392,1.053827,0.003002,0.007095,-0.986431
1.520000,30.316674,1.036896,0.002952,0.007005,-0.969972
1.530000,30.515934,1.019713,0.002900,0.006910,-0.953287
1.540000,30.715173,1.002282,0.002848,0.006810,-0.936382
1.550000,30.914391,0.984608,0.002796,0.006703,-0.919260
1.560000,31.113587,0.966695,0.002743,0.006590,-0.901927
1.570000,31.312762,0.948547,0.002689,0.006469,-0.884387
1.580000,31.511916,0.930169,0.002635,0.006340,-0.866644
1.590000,31.711048,0.911566,0.002581,0.006202,-0.848705
1.600000,31.910161,0.892742,0.002526,0.006055,-0.830572
1.610000,32.109252,0.873702,0.002471,0.005899,-0.812252
1.620000,32.308324,0.854450,0.002415,0.005732,-0.793749
1.630000,32.507375,0.834992,0.002359,0.005554,-0.775067
1.640000,32.706406,0.815332,0.002303,0.005364,-0.756212
1.650000,32.905418,0.795475,0.002247,0.005162,-0.737188
1.660000,33.104410,0.775426,0.002190,0.004947,-0.718001
1.670000,33.303384,0.755189,0.002133,0.004718,-0.698654
1.680000,33.502339,0.734770,0.002076,0.004475,-0.679153
1.690000,33.701276,0.714175,0.002018,0.004218,-0.659503
1.700000,33.900194,0.693407,0.001961,0.003944,-0.639708
1.710000,34.099096,0.672472,0.001903,0.003655,-0.619773
1.720000,34.297980,0.651375,0.001845,0.003349,-0.599704
1.730000,34.496847,0.630121,0.001788,0.003025,-0.579504
1.740000,34.695699,0.608716,0.001730,0.002684,-0.559179
1.750000,34.894534,0.587164,0.001672,0.002323,-0.538733
1.760000,35.093354,0.565471,0.001614,0.001944,-0.518172
1.770000,35.292159,0.543642,0.001557,0.001545,-0.497499
1.780000,35.490950,0.521683,0.001499,0.001125,-0.476721
1.790000,35.689727,0.499599,0.001441,0.000685,-0.455841
1.800000,35.888491,0.477395,0.001384,0.000223,-0.434865
1.810000,36.087241,0.455076,0.001327,-0.000261,-0.413797
1.820000,36.285980,0.432648,0.001270,-0.000768,-0.392642
1.830000,36.484707,0.410117,0.001213,-0.001297,-0.371404
1.840000,36.683422,0.387488,0.001157,-0.001850,-0.350089
1.850000,36.882127,0.364766,0.001100,-0.002427,-0.328701
1.860000,37.080823,0.341956,0.001044,-0.003028,-0.307245
1.870000,37.279508,0.319065,0.000989,-0.003654,-0.285726
1.880000,37.478185,0.296098,0.000933,-0.004305,-0.264148
1.890000,37.676854,0.273060,0.000878,-0.004982,-0.242515
1.900000,37.875515,0.249958,0.000824,-0.005684,-0.220834
1.910000,38.074169,0.226795,0.000770,-0.006412,-0.199108
1.920000,38.272817,0.203579,0.000716,-0.007166,-0.177341
1.930000,38.471460,0.180315,0.000662,-0.007947,-0.155540
1.940000,38.670097,0.157007,0.000610,-0.008755,-0.133707
1.950000,38.868730,0.133663,0.000557,-0.009590,-0.111849
1.960000,39.067359,0.110287,0.000505,-0.010452,-0.089969
1.970000,39.265985,0.086885,0.000454,-0.011341,-0.068073
1.980000,39.464609,0.063463,0.000403,-0.012257,-0.046164
1.990000,39.663231,0.040026,0.000353,-0.013200,-0.024248
2.000000,39.861852,0.016580,0.000303,-0.014171,-0.002328
2.010000,40.060472,-0.006869,0.000254,-0.015169,0.019589
2.020000,40.259093,-0.030316,0.000205,-0.016194,0.041501
2.030000,40.457715,-0.053756,0.000157,-0.017246,0.063401
2.040000,40.656338,-0.077181,0.000110,-0.018325,0.085286
2.050000,40.854964,-0.100588,0.000063,-0.019431,0.107151
2.060000,41.053592,-0.123970,0.000017,-0.020563,0.128992
2.070000,41.252225,-0.147322,-0.000029,-0.021722,0.150803
2.080000,41.450861,-0.170637,-0.000074,-0.022907,0.172580
2.090000,41.649502,-0.193912,-0.000118,-0.024117,0.194319
2.100000,41.848149,-0.217139,-0.000161,-0.025353,0.216016
2.110000,42.046802,-0.240313,-0.000204,-0.026614,0.237664
2.120000,42.245461,-0.263429,-0.000246,-0.027900,0.259260
2.130000,42.444128,-0.286482,-0.000288,-0.029209,0.280800
2.140000,42.642803,-0.309465,-0.000329,-0.030542,0.302279
2.150000,42.841487,-0.332373,-0.000369,-0.031898,0.323691
2.160000,43.040180,-0.355200,-0.000408,-0.033277,0.345033
2.170000,43.238883,-0.377942,-0.000447,-0.034677,0.366300
2.180000,43.437596,-0.400593,-0.000485,-0.036099,0.387487
2.190000,43.636320,-0.423146,-0.000522,-0.037542,0.408590
2.200000,43.835056,-0.445597,-0.000559,-0.039004,0.429604
2.210000,44.033804,-0.467941,-0.000595,-0.040486,0.450525
2.220000,44.232565,-0.490172,-0.000630,-0.041986,0.471348
2.230000,44.431339,-0.512284,-0.000664,-0.043504,0.492067
2.240000,44.630126,-0.534272,-0.000698,-0.045038,0.512680
2.250000,44.828928,-0.556131,-0.000731,-0.046589,0.533181
2.260000,45.027745,-0.577856,-0.000764,-0.048154,0.553565
2.270000,45.226576,-0.599441,-0.000796,-0.049734,0.573828
2.280000,45.425424,-0.620881,-0.000827,-0.051328,0.593965
2.290000,45.624288,-0.642171,-0.000857,-0.052934,0.613972
2.300000,45.823168,-0.663306,-0.000887,-0.054551,0.633844
2.310000,46.022065,-0.684281,-0.000916,-0.056178,0.653576
2.320000,46.220979,-0.705089,-0.000944,-0.057816,0.673164
2.330000,46.419912,-0.725728,-0.000972,-0.059461,0.692602
2.340000,46.618862,-0.746190,-0.000999,-0.061114,0.711888
2.350000,46.817831,-0.766472,-0.001026,-0.062774,0.731015
2.360000,47.016819,-0.786568,-0.001150,-0.008621,0.416499
2.370000,47.215821,-0.806517,-0.001223,-0.033586,0.602131
2.380000,47.414837,-0.826335,-0.001359,-0.046208,0.727251
2.390000,47.613870,-0.845981,-0.001524,-0.050957,0.809968
2.400000,47.812922,-0.865430,-0.001696,-0.050959,0.863786
2.410000,48.011995,-0.884664,-0.001862,-0.048341,0.898550
2.420000,48.211090,-0.903670,-0.002014,-0.044502,0.921267
2.430000,48.410207,-0.922443,-0.002151,-0.040317,0.936798
2.440000,48.609346,-0.940976,-0.002272,-0.036305,0.948413
2.450000,48.808508,-0.959266,-0.002378,-0.032739,0.958233
2.460000,49.007692,-0.977311,-0.002470,-0.029738,0.967564
2.470000,49.206899,-0.995108,-0.002551,-0.027321,0.977155
2.480000,49.406128,-1.012655,-0.002623,-0.025452,0.987383
2.490000,49.605379,-1.029948,-0.002687,-0.024067,0.998385
2.500000,49.804652,-1.046986,-0.002745,-0.023092,1.010157
2.510000,50.003947,-1.063765,-0.002798,-0.022452,1.022613
2.520000,50.203263,-1.080282,-0.002847,-0.022078,1.035628
2.530000,50.402602,-1.096533,-0.002893,-0.021911,1.049068
2.540000,50.601962,-1.112517,-0.002937,-0.021900,1.062801
2.550000,50.801344,-1.128227,-0.002980,-0.022006,1.076710
2.560000,51.000748,-1.143662,-0.003020,-0.022196,1.090692
2.570000,51.200173,-1.158818,-0.003060,-0.022445,1.104662
2.580000,51.399619,-1.173691,-0.003098,-0.022735,1.118550
2.590000,51.599086,-1.188277,-0.003135,-0.023051,1.132303
2.600000,51.798575,-1.202572,-0.003172,-0.023383,1.145878
2.610000,51.998084,-1.216574,-0.003207,-0.023723,1.159240
2.620000,52.197614,-1.230279,-0.003242,-0.024067,1.172366
2.630000,52.397164,-1.243682,-0.003276,-0.024411,1.185236
2.640000,52.596735,-1.256782,-0.003309,-0.024752,1.197836
2.650000,52.796325,-1.269574,-0.003342,-0.025089,1.210156
2.660000,52.995935,-1.282055,-0.003373,-0.025420,1.222185
2.670000,53.195565,-1.294222,-0.003404,-0.025745,1.233919
2.680000,53.395213,-1.306073,-0.003434,-0.026063,1.245352
2.690000,53.594881,-1.317603,-0.003463,-0.026374,1.256480
2.700000,53.794567,-1.328810,-0.003491,-0.026677,1.267297
2.710000,53.994270,-1.339692,-0.003518,-0.026972,1.277802
2.720000,54.193992,-1.350245,-0.003545,-0.027258,1.287991
2.730000,54.393730,-1.360466,-0.003571,-0.027536,1.297861
2.740000,54.593486,-1.370354,-0.003596,-0.027806,1.307408
2.750000,54.793257,-1.379905,-0.003620,-0.028066,1.316631
2.760000,54.993045,-1.389117,-0.003643,-0.028317,1.325526
2.770000,55.192848,-1.397988,-0.003665,-0.028558,1.334091
2.780000,55.392666,-1.406516,-0.003686,-0.028790,1.342322
2.790000,55.592499,-1.414697,-0.003707,-0.029012,1.350218
2.800000,55.792345,-1.422531,-0.003727,-0.029224,1.357775
2.810000,55.992205,-1.430015,-0.003746,-0.029425,1.364992
2.820000,56.192078,-1.437147,-0.003764,-0.029616,1.371865
2.830000,56.391963,-1.443925,-0.003781,-0.029796,1.378393
2.840000,56.591860,-1.450348,-0.003797,-0.029966,1.384573
2.850000,56.791768,-1.456413,-0.003812,-0.030125,1.390403
2.860000,56.991687,-1.462120,-0.003827,-0.030273,1.395881
2.870000,57.191615,-1.467467,-0.003840,-0.030410,1.401005
2.880000,57.391553,-1.472453,-0.003853,-0.030536,1.405774
2.890000,57.591499,-1.477075,-0.003864,-0.030651,1.410185
2.900000,57.791454,-1.481334,-0.003875,-0.030756,1.414237
2.910000,57.991416,-1.485227,-0.003885,-0.030849,1.417929
2.920000,58.191385,-1.488754,-0.003894,-0.030932,1.421259
2.930000,58.391360,-1.491914,-0.003902,-0.031004,1.424226
2.940000,58.591340,-1.494706,-0.003909,-0.031065,1.426829
2.950000,58.791326,-1.497130,-0.003915,-0.031116,1.429067
2.960000,58.991315,-1.499184,-0.003920,-0.031156,1.430939
2.970000,59.191308,-1.500868,-0.003924,-0.031186,1.432444
2.980000,59.391304,-1.502183,-0.003928,-0.031206,1.433582
2.990000,59.591301,-1.503126,-0.003930,-0.031217,1.434352
3.000000,59.791301,-1.503699,-0.003931,-0.031217,1.434754
3.010000,59.991300,-1.503901,-0.003931,-0.031208,1.434788
3.020000,60.191300,-1.503731,-0.003931,-0.031190,1.434453
3.030000,60.391300,-1.503191,-0.003929,-0.031163,1.433750
3.040000,60.591297,-1.502280,-0.003926,-0.031127,1.432678
3.050000,60.791293,-1.500998,-0.003923,-0.031082,1.431238
3.060000,60.991287,-1.499345,-0.003918,-0.031029,1.429431
3.070000,61.191276,-1.497323,-0.003912,-0.030968,1.427257
3.080000,61.391262,-1.494932,-0.003906,-0.030900,1.424716
3.090000,61.591243,-1.492171,-0.003898,-0.030823,1.421810
3.100000,61.791218,-1.489043,-0.003889,-0.030740,1.418539
3.110000,61.991188,-1.485548,-0.003880,-0.030649,1.414905
3.120000,62.191150,-1.481686,-0.003869,-0.030552,1.410908
3.130000,62.391106,-1.477458,-0.003857,-0.030448,1.406550
3.140000,62.591053,-1.472867,-0.003844,-0.030337,1.401833
3.150000,62.790992,-1.467912,-0.003830,-0.030221,1.396757
3.160000,62.990921,-1.462596,-0.003816,-0.030099,1.391325
3.170000,63.190840,-1.456920,-0.003800,-0.029971,1.385538
3.180000,63.390749,-1.450884,-0.003783,-0.029838,1.379398
3.190000,63.590647,-1.444491,-0.003765,-0.029700,1.372908
3.200000,63.790533,-1.437742,-0.003746,-0.029557,1.366069
3.210000,63.990407,-1.430640,-0.003726,-0.029409,1.358884
3.220000,64.190268,-1.423185,-0.003706,-0.029256,1.351355
3.230000,64.390115,-1.415380,-0.003684,-0.029099,1.343484
3.240000,64.589949,-1.407227,-0.003661,-0.028938,1.335275
3.250000,64.789769,-1.398728,-0.003637,-0.028773,1.326729
3.260000,64.989573,-1.389885,-0.003612,-0.028603,1.317850
3.270000,65.189362,-1.380700,-0.003586,-0.028430,1.308640
3.280000,65.389135,-1.371176,-0.003560,-0.028252,1.299103
3.290000,65.588892,-1.361315,-0.003532,-0.028071,1.289241
3.300000,65.788632,-1.351120,-0.003503,-0.027886,1.279058
3.310000,65.988354,-1.340594,-0.003474,-0.027698,1.268557
3.320000,66.188060,-1.329738,-0.003443,-0.027505,1.257741
3.330000,66.387747,-1.318556,-0.003412,-0.027309,1.246614
3.340000,66.587415,-1.307051,-0.003379,-0.027109,1.235180
3.350000,66.787066,-1.295226,-0.003346,-0.026905,1.223441
3.360000,66.986697,-1.283083,-0.003312,-0.026697,1.211401
3.370000,67.186308,-1.270626,-0.003277,-0.026485,1.199065
3.380000,67.385900,-1.257858,-0.003241,-0.026269,1.186437
3.390000,67.585472,-1.244782,-0.003205,-0.026048,1.173519
3.400000,67.785024,-1.231402,-0.003167,-0.025823,1.160316
3.410000,67.984556,-1.217720,-0.003129,-0.025593,1.146832
3.420000,68.184067,-1.203741,-0.003090,-0.025359,1.133072
3.430000,68.383557,-1.189468,-0.003050,-0.025119,1.119038
3.440000,68.583026,-1.174905,-0.003009,-0.024873,1.104736
3.450000,68.782474,-1.160054,-0.002968,-0.024622,1.090170
3.460000,68.981900,-1.144921,-0.002926,-0.024364,1.075344
3.470000,69.181305,-1.129509,-0.002884,-0.024101,1.060262
3.480000,69.380689,-1.113821,-0.002840,-0.023830,1.044929
3.490000,69.580051,-1.097862,-0.002796,-0.023552,1.029349
3.500000,69.779392,-1.081635,-0.002752,-0.023267,1.013527
3.510000,69.978711,-1.065146,-0.002706,-0.022974,0.997467
3.520000,70.178009,-1.048397,-0.002661,-0.022673,0.981174
3.530000,70.377284,-1.031393,-0.002614,-0.022363,0.964652
3.540000,70.576539,-1.014139,-0.002568,-0.022043,0.947906
3.550000,70.775772,-0.996638,-0.002520,-0.021714,0.930940
3.560000,70.974983,-0.978895,-0.002472,-0.021375,0.913760
3.570000,71.174173,-0.960915,-0.002424,-0.021025,0.896370
3.580000,71.373342,-0.942702,-0.002376,-0.020664,0.878774
3.590000,71.572490,-0.924260,-0.002327,-0.020291,0.860978
3.600000,71.771617,-0.905594,-0.002277,-0.019906,0.842986
3.610000,71.970723,-0.886709,-0.002227,-0.019508,0.824803
3.620000,72.169809,-0.867609,-0.002177,-0.019097,0.806433
3.630000,72.368875,-0.848299,-0.002127,-0.018672,0.787882
3.640000,72.567920,-0.828784,-0.002076,-0.018232,0.769154
3.650000,72.766946,-0.809069,-0.002025,-0.017778,0.750254
3.660000,72.965953,-0.789158,-0.001974,-0.017308,0.731187
3.670000,73.164940,-0.769057,-0.001923,-0.016821,0.711957
3.680000,73.363909,-0.748770,-0.001872,-0.016318,0.692570
3.690000,73.562858,-0.728302,-0.001820,-0.015798,0.673030
3.700000,73.761790,-0.707659,-0.001768,-0.015260,0.653342
3.710000,73.960704,-0.686845,-0.001717,-0.014703,0.633511
3.720000,74.159601,-0.665866,-0.001665,-0.014127,0.613542
3.730000,74.358480,-0.644726,-0.001613,-0.013532,0.593440
3.740000,74.557344,-0.623431,-0.001561,-0.012916,0.573208
3.750000,74.756191,-0.601986,-0.001510,-0.012280,0.552853
3.760000,74.955022,-0.580397,-0.001458,-0.011622,0.532379
3.770000,75.153838,-0.558668,-0.001406,-0.010943,0.511791
3.780000,75.352639,-0.536805,-0.001355,-0.010242,0.491093
3.790000,75.551427,-0.514813,-0.001303,-0.009518,0.470290
3.800000,75.750200,-0.492697,-0.001252,-0.008771,0.449387
3.810000,75.948960,-0.470463,-0.001201,-0.008000,0.428390
3.820000,76.147708,-0.448117,-0.001151,-0.007205,0.407302
3.830000,76.346444,-0.425663,-0.001100,-0.006385,0.386128
3.840000,76.545168,-0.403107,-0.001050,-0.005541,0.364873
3.850000,76.743881,-0.380455,-0.001000,-0.004671,0.343542
3.860000,76.942583,-0.357711,-0.000950,-0.003776,0.322140
3.870000,77.141276,-0.334883,-0.000901,-0.002854,0.300671
3.880000,77.339960,-0.311974,-0.000852,-0.001906,0.279139
3.890000,77.538635,-0.288991,-0.000803,-0.000932,0.257551
3.900000,77.737302,-0.265938,-0.000755,0.000070,0.235910
3.910000,77.935962,-0.242823,-0.000707,0.001098,0.214221
3.920000,78.134615,-0.219649,-0.000660,0.002154,0.192488
3.930000,78.333261,-0.196424,-0.000613,0.003237,0.170717
3.940000,78.531903,-0.173152,-0.000566,0.004348,0.148912
3.950000,78.730539,-0.149838,-0.000520,0.005486,0.127077
3.960000,78.929172,-0.126490,-0.000475,0.006653,0.105218
3.970000,79.127801,-0.103111,-0.000430,0.007847,0.083338
3.980000,79.326427,-0.079708,-0.000385,0.009069,0.061444
3.990000,79.525051,-0.056287,-0.000341,0.010319,0.039538
4.000000,79.723673,-0.032853,-0.000298,0.011597,0.017626
4.010000,79.922294,-0.009411,0.000000,6.731657,-43.947883
4.020000,80.121357,0.009775,0.000000,4.279035,-27.935848
4.030000,80.321041,0.020778,0.000000,2.028482,-13.243026
4.040000,80.520967,0.026114,0.000000,1.029667,-6.722223
4.050000,80.720948,0.028835,0.000000,0.529427,-3.456388
4.060000,80.920943,0.030236,0.000000,0.273088,-1.782864
4.070000,81.120942,0.030959,0.000000,0.140981,-0.920401
4.080000,81.320941,0.031332,0.000000,0.072797,-0.475261
4.090000,81.520941,0.031524,0.000000,0.037592,-0.245422
4.100000,81.720941,0.031624,0.000000,0.019413,-0.126736
4.110000,81.920941,0.031675,0.000000,0.010025,-0.065447
4.120000,82.120941,0.031702,0.000000,0.005177,-0.033797
4.130000,82.320941,0.031716,0.000000,0.002673,-0.017453
4.140000,82.520941,0.031723,0.000000,0.001381,-0.009013
4.150000,82.720941,0.031726,0.000000,0.000713,-0.004654
4.160000,82.920941,0.031728,0.000000,0.000368,-0.002403
4.170000,83.120941,0.031729,0.000000,0.000190,-0.001241
4.180000,83.320941,0.031730,0.000000,0.000098,-0.000641
4.190000,83.520941,0.031730,0.000000,0.000051,-0.000331
4.200000,83.720941,0.031730,0.000000,0.000026,-0.000171
4.210000,83.920941,0.031730,0.000000,0.000014,-0.000088
4.220000,84.120941,0.031730,0.000000,0.000007,-0.000046
4.230000,84.320941,0.031730,0.000000,0.000004,-0.000024
4.240000,84.520941,0.031730,0.000000,0.000002,-0.000012
4.250000,84.720941,0.031730,0.000000,0.000001,-0.000006
4.260000,84.920941,0.031730,0.000000,0.000000,-0.000003
4.270000,85.120941,0.031730,0.000000,0.000000,-0.000002
4.280000,85.320941,0.031730,0.000000,0.000000,-0.000001
4.290000,85.520941,0.031730,0.000000,0.000000,-0.000000
4.300000,85.720941,0.031730,0.000000,0.000000,-0.000000
4.310000,85.920941,0.031730,0.000000,0.000000,-0.000000
4.320000,86.120941,0.031730,0.000000,0.000000,-0.000000
4.330000,86.320941,0.031730,0.000000,0.000000,-0.000000
4.340000,86.520941,0.031730,0.000000,0.000000,-0.000000
4.350000,86.720941,0.031730,0.000000,0.000000,-0.000000
4.360000,86.920941,0.031730,0.000000,0.000000,-0.000000
