time,x,y,cte,heading_error_deg,steering_deg
0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
0.010000,0.099313,0.011700,-0.000000,0.000000,0.000000
0.020000,0.198626,0.023399,-0.000000,0.001651,-0.001651
0.030000,0.297940,0.035099,0.000003,0.001590,-0.001602
0.040000,0.397253,0.046798,0.000005,0.004832,-0.004855
0.050000,0.496566,0.058497,0.000014,0.004652,-0.004711
0.060000,0.595880,0.070196,0.000021,0.009428,-0.009520
0.070000,0.695193,0.081895,0.000037,0.009076,-0.009238
0.080000,0.794506,0.093593,0.000052,0.015333,-0.015560
0.090000,0.893820,0.105290,0.000078,0.014757,-0.015098
0.100000,0.993134,0.116986,0.000102,0.022445,-0.022890
0.110000,1.092447,0.128681,0.000140,0.021597,-0.022210
0.120000,1.191761,0.140374,0.000175,0.030666,-0.031432
0.130000,1.291076,0.152066,0.000228,0.029502,-0.030497
0.140000,1.390390,0.163755,0.000276,0.039907,-0.041111
0.150000,1.489705,0.175443,0.000344,0.038385,-0.039887
0.160000,1.589020,0.187128,0.000406,0.050083,-0.051857
0.170000,1.688335,0.198809,0.000492,0.048162,-0.050310
0.180000,1.787651,0.210488,0.000570,0.061111,-0.063600
0.190000,1.886967,0.222163,0.000675,0.058756,-0.061701
0.200000,1.986283,0.233834,0.000770,0.072917,-0.076278
0.210000,2.085601,0.245500,0.000895,0.070092,-0.073998
0.220000,2.184918,0.257162,0.001008,0.085428,-0.089829
0.230000,2.284237,0.268818,0.001154,0.082101,-0.087140
0.240000,2.383556,0.280469,0.001287,0.098576,-0.104195
0.250000,2.482875,0.292113,0.001456,0.094717,-0.101072
0.260000,2.582196,0.303751,0.001609,0.112298,-0.119321
0.270000,2.681517,0.315382,0.001801,0.107879,-0.115740
0.280000,2.780839,0.327006,0.001975,0.126533,-0.135155
0.290000,2.880162,0.338621,0.002192,0.121527,-0.131094
0.300000,2.979487,0.350228,0.002387,0.141224,-0.151646
0.310000,3.078812,0.361825,0.002629,0.135608,-0.147084
0.320000,3.178138,0.373413,0.002847,0.156318,-0.168748
0.330000,3.277466,0.384991,0.003115,0.150068,-0.163665
0.340000,3.376794,0.396559,0.003356,0.171765,-0.186415
0.350000,3.476124,0.408115,0.003650,0.164860,-0.180793
0.360000,3.575456,0.419659,0.003915,0.187516,-0.204605
0.370000,3.674789,0.431191,0.004235,0.179938,-0.198426
0.380000,3.774123,0.442710,0.004524,0.203527,-0.223276
0.390000,3.873459,0.454215,0.004872,0.195257,-0.216525
0.400000,3.972796,0.465706,0.005185,0.219755,-0.242389
0.410000,4.072136,0.477183,0.005561,0.210778,-0.235052
0.420000,4.171477,0.488644,0.005898,0.236162,-0.261909
0.430000,4.270820,0.500089,0.006302,0.226462,-0.253971
0.440000,4.370164,0.511518,0.006663,0.252709,-0.281798
0.450000,4.469511,0.522930,0.007095,0.242272,-0.273247
0.460000,4.568860,0.534323,0.007482,0.269362,-0.302024
0.470000,4.668211,0.545698,0.007942,0.258176,-0.292848
0.480000,4.767564,0.557054,0.008354,0.286087,-0.322555
0.490000,4.866919,0.568391,0.008843,0.274141,-0.312743
0.500000,4.966277,0.579707,0.009279,0.302853,-0.343361
0.510000,5.065637,0.591002,0.009797,0.290136,-0.332902
0.520000,5.165000,0.602275,0.010258,0.319631,-0.364411
0.530000,5.264365,0.613525,0.010804,0.306134,-0.353298
0.540000,5.363732,0.624753,0.011290,0.336394,-0.385678
0.550000,5.463103,0.635957,0.011864,0.322109,-0.373902
0.560000,5.562476,0.647137,0.012375,0.353115,-0.407137
0.570000,5.661852,0.658291,0.012978,0.338035,-0.394690
0.580000,5.761231,0.669420,0.013513,0.369770,-0.428760
0.590000,5.860612,0.680522,0.014145,0.353890,-0.415637
0.600000,5.959997,0.691597,0.014704,0.386336,-0.450525
0.610000,6.059385,0.702644,0.015364,0.369650,-0.436718
0.620000,6.158776,0.713663,0.015947,0.402793,-0.472408
0.630000,6.258171,0.724653,0.016635,0.385296,-0.457913
0.640000,6.357568,0.735613,0.017242,0.419119,-0.494387
0.650000,6.456969,0.746542,0.017957,0.400808,-0.479199
0.660000,6.556374,0.757440,0.018588,0.435297,-0.516441
0.670000,6.655781,0.768305,0.019331,0.416169,-0.500557
0.680000,6.755193,0.779139,0.019985,0.451308,-0.538550
0.690000,6.854608,0.789938,0.020755,0.431361,-0.521965
0.700000,6.954027,0.800704,0.021432,0.467136,-0.560694
0.710000,7.053449,0.811435,0.022229,0.446369,-0.543407
0.720000,7.152876,0.822130,0.022928,0.482765,-0.582855
0.730000,7.252306,0.832790,0.023752,0.461177,-0.564863
0.740000,7.351740,0.843412,0.024473,0.498181,-0.605016
0.750000,7.451179,0.853997,0.025323,0.475772,-0.586317
0.760000,7.550621,0.864543,0.026066,0.513371,-0.627159
0.770000,7.650067,0.875051,0.026942,0.490142,-0.607752
0.780000,7.749518,0.885519,0.027706,0.528321,-0.649267
0.790000,7.848973,0.895946,0.028607,0.504273,-0.629153
0.800000,7.948432,0.906332,0.029392,0.543020,-0.671327
0.810000,8.047895,0.916677,0.030318,0.518155,-0.650504
0.820000,8.147363,0.926979,0.031123,0.557457,-0.693321
0.830000,8.246836,0.937237,0.032074,0.531777,-0.671791
0.840000,8.346313,0.947452,0.032899,0.571622,-0.715237
0.850000,8.445794,0.957622,0.033873,0.545130,-0.692999
0.860000,8.545280,0.967747,0.034718,0.585504,-0.737060
0.870000,8.644771,0.977826,0.035716,0.558204,-0.714117
0.880000,8.744267,0.987859,0.036579,0.599096,-0.758777
0.890000,8.843767,0.997844,0.037600,0.570992,-0.735130
0.900000,8.943272,1.007781,0.038481,0.612388,-0.780375
0.910000,9.042782,1.017669,0.039525,0.583484,-0.756026
0.920000,9.142297,1.027508,0.040424,0.625374,-0.801842
0.930000,9.241816,1.037296,0.041490,0.595674,-0.776794
0.940000,9.341341,1.047034,0.042407,0.638045,-0.823166
0.950000,9.440871,1.056720,0.043494,0.607556,-0.797421
0.960000,9.540406,1.066355,0.044427,0.650396,-0.844336
0.970000,9.639946,1.075936,0.045535,0.619122,-0.817898
0.980000,9.739491,1.085464,0.046484,0.662420,-0.865341
0.990000,9.839041,1.094938,0.047612,0.630368,-0.838214
1.000000,9.938596,1.104357,0.048578,0.674112,-0.886171
1.010000,10.038157,1.113720,0.049725,0.641288,-0.858358
1.020000,10.137723,1.123028,0.050706,0.685466,-0.906814
1.030000,10.237294,1.132278,0.051873,0.651877,-0.878320
1.040000,10.336871,1.141471,0.052867,0.696477,-0.927262
1.050000,10.436453,1.150606,0.054053,0.662131,-0.898091
1.060000,10.536040,1.159682,0.055061,0.707142,-0.947505
1.070000,10.635632,1.168699,0.056265,0.672046,-0.917663
1.080000,10.735231,1.177656,0.057287,0.717456,-0.967533
1.090000,10.834834,1.186552,0.058507,0.681618,-0.937025
1.100000,10.934443,1.195386,0.059542,0.727416,-0.987339
1.110000,11.034058,1.204159,0.060780,0.690845,-0.956170
1.120000,11.133677,1.212869,0.061826,0.737019,-1.006913
1.130000,11.233303,1.221516,0.063080,0.699722,-0.975089
1.140000,11.332934,1.230100,0.064138,0.746261,-1.026247
1.150000,11.432570,1.238618,0.065407,0.708248,-0.993774
1.160000,11.532212,1.247072,0.066476,0.755140,-1.045333
1.170000,11.631860,1.255460,0.067761,0.716419,-1.012218
1.180000,11.731513,1.263781,0.068840,0.763653,-1.064164
1.190000,11.831172,1.272036,0.070138,0.724235,-1.030414
1.200000,11.930836,1.280223,0.071228,0.771798,-1.082732
1.210000,12.030506,1.288343,0.072540,0.731692,-1.048354
1.220000,12.130181,1.296393,0.073638,0.779575,-1.101030
1.230000,12.229862,1.304375,0.074963,0.738791,-1.066030
1.240000,12.329549,1.312286,0.076070,0.786980,-1.119051
1.250000,12.429241,1.320127,0.077407,0.745528,-1.083437
1.260000,12.528939,1.327897,0.078522,0.794012,-1.136789
1.270000,12.628642,1.335596,0.079871,0.751904,-1.100569
1.280000,12.728351,1.343222,0.080993,0.800672,-1.154235
1.290000,12.828065,1.350776,0.082354,0.757916,-1.117417
1.300000,12.927785,1.358256,0.083483,0.806956,-1.171386
1.310000,13.027510,1.365663,0.084853,0.763566,-1.133978
1.320000,13.127241,1.372995,0.086149,0.721561,-1.097630
1.330000,13.226977,1.380256,0.087371,0.772208,-1.153613
1.340000,13.326718,1.387444,0.088682,0.729476,-1.116601
1.350000,13.426465,1.394559,0.089916,0.780271,-1.172783
1.360000,13.526217,1.401599,0.091240,0.736829,-1.135120
1.370000,13.625974,1.408566,0.092484,0.787767,-1.191491
1.380000,13.725736,1.415457,0.093821,0.743631,-1.153188
1.390000,13.825503,1.422273,0.095075,0.794705,-1.209737
1.400000,13.925276,1.429013,0.096423,0.749893,-1.170809
1.410000,14.025054,1.435675,0.097686,0.801096,-1.227525
1.420000,14.124837,1.442261,0.099044,0.755625,-1.187984
1.430000,14.224625,1.448769,0.100315,0.806950,-1.244855
1.440000,14.324418,1.455198,0.101683,0.760837,-1.204714
1.450000,14.424216,1.461548,0.102961,0.812277,-1.261731
1.460000,14.524019,1.467818,0.104337,0.765538,-1.221003
1.470000,14.623828,1.474008,0.105621,0.817085,-1.278152
1.480000,14.723641,1.480118,0.107006,0.769738,-1.236850
1.490000,14.823459,1.486147,0.108295,0.821384,-1.294122
1.500000,14.923282,1.492094,0.109686,0.773445,-1.252258
1.510000,15.023110,1.497958,0.110979,0.825182,-1.309639
1.520000,15.122942,1.503741,0.112377,0.776669,-1.267227
1.530000,15.222780,1.509439,0.113674,0.828489,-1.324707
1.540000,15.322622,1.515055,0.115077,0.779417,-1.281759
1.550000,15.422469,1.520586,0.116376,0.831310,-1.339324
1.560000,15.522321,1.526032,0.117784,0.781697,-1.295855
1.570000,15.622177,1.531394,0.119085,0.833656,-1.353493
1.580000,15.722038,1.536670,0.120496,0.783517,-1.309514
1.590000,15.821903,1.541860,0.121798,0.835533,-1.367214
1.600000,15.921772,1.546963,0.123212,0.784886,-1.322739
1.610000,16.021646,1.551980,0.124514,0.836948,-1.380486
1.620000,16.121525,1.556909,0.125931,0.785809,-1.335529
1.630000,16.221408,1.561751,0.127233,0.837909,-1.393312
1.640000,16.321295,1.566505,0.128650,0.786295,-1.347884
1.650000,16.421186,1.571170,0.129951,0.838423,-1.405690
1.660000,16.521081,1.575746,0.131368,0.786350,-1.359806
1.670000,16.620980,1.580233,0.132667,0.838497,-1.417622
1.680000,16.720883,1.584630,0.134085,0.785982,-1.371294
1.690000,16.820791,1.588937,0.135381,0.838137,-1.429107
1.700000,16.920702,1.593154,0.136798,0.785196,-1.382350
1.710000,17.020617,1.597280,0.138090,0.837350,-1.440146
1.720000,17.120535,1.601315,0.139505,0.784000,-1.392972
1.730000,17.220457,1.605258,0.140794,0.836142,-1.450739
1.740000,17.320383,1.609109,0.142206,0.782399,-1.403162
1.750000,17.420313,1.612868,0.143490,0.834520,-1.460886
1.760000,17.520245,1.616535,0.144899,0.780401,-1.412918
1.770000,17.620181,1.620108,0.146178,0.832489,-1.470587
1.780000,17.720121,1.623589,0.147583,0.778011,-1.422243
1.790000,17.820063,1.626976,0.148856,0.830056,-1.479842
1.800000,17.920009,1.630270,0.150257,0.775235,-1.431135
1.810000,18.019958,1.633469,0.151522,0.827227,-1.488651
1.820000,18.119910,1.636574,0.152918,0.772079,-1.439595
1.830000,18.219864,1.639584,0.154176,0.824007,-1.497015
1.840000,18.319822,1.642500,0.155566,0.768549,-1.447623
1.850000,18.419782,1.645320,0.156816,0.820402,-1.504933
1.860000,18.519745,1.648045,0.158199,0.764651,-1.455219
1.870000,18.619710,1.650674,0.159441,0.816418,-1.512405
1.880000,18.719678,1.653207,0.160817,0.760390,-1.462383
1.890000,18.819649,1.655644,0.162049,0.812061,-1.519432
1.900000,18.919621,1.657985,0.163417,0.755772,-1.469115
1.910000,19.019596,1.660229,0.164639,0.807336,-1.526014
1.920000,19.119573,1.662377,0.165999,0.750803,-1.475416
1.930000,19.219552,1.664427,0.167211,0.802248,-1.532150
1.940000,19.319533,1.666380,0.168562,0.745488,-1.481286
1.950000,19.419516,1.668236,0.169763,0.796803,-1.537842
1.960000,19.519500,1.669994,0.171103,0.739833,-1.486724
1.970000,19.619486,1.671655,0.172293,0.791007,-1.543089
1.980000,19.719474,1.673217,0.173623,0.733842,-1.491732
1.990000,19.819463,1.674682,0.174800,0.784865,-1.547892
2.000000,19.919454,1.676048,0.176120,0.727521,-1.496309
2.010000,20.019446,1.677316,0.177284,0.778381,-1.552251
2.020000,20.119439,1.678485,0.178593,0.720877,-1.500456
2.030000,20.219433,1.679555,0.179744,0.771562,-1.556166
2.040000,20.319429,1.680527,0.181040,0.713913,-1.504173
2.050000,20.419425,1.681400,0.182177,0.764413,-1.559637
2.060000,20.519422,1.682174,0.183461,0.706635,-1.507461
2.070000,20.619420,1.682848,0.184584,0.756939,-1.562666
2.080000,20.719418,1.683423,0.185854,0.699048,-1.510321
2.090000,20.819417,1.683899,0.186962,0.749145,-1.565253
2.100000,20.919416,1.684276,0.188219,0.691158,-1.512752
2.110000,21.019416,1.684553,0.189312,0.741037,-1.567399
2.120000,21.119416,1.684730,0.190554,0.682970,-1.514756
2.130000,21.219416,1.684808,0.191631,0.732619,-1.569104
2.140000,21.319416,1.684786,0.192859,0.674489,-1.516334
2.150000,21.419415,1.684665,0.193919,0.723897,-1.570369
2.160000,21.519415,1.684443,0.195132,0.665721,-1.517485
2.170000,21.619415,1.684122,0.196175,0.714876,-1.571195
2.180000,21.719414,1.683701,0.197372,0.656669,-1.518211
2.190000,21.819412,1.683180,0.198398,0.705562,-1.571582
2.200000,21.919411,1.682559,0.199579,0.647341,-1.518514
2.210000,22.019408,1.681838,0.200587,0.695959,-1.571533
2.220000,22.119405,1.681018,0.201751,0.637740,-1.518393
2.230000,22.219400,1.680097,0.202741,0.686073,-1.571048
2.240000,22.319395,1.679077,0.203888,0.627872,-1.517851
2.250000,22.419389,1.677956,0.204859,0.675910,-1.570128
2.260000,22.519381,1.676736,0.205988,0.617742,-1.516887
2.270000,22.619373,1.675416,0.206940,0.665473,-1.568774
2.280000,22.719363,1.673997,0.208051,0.607356,-1.515505
2.290000,22.819351,1.672478,0.208984,0.654769,-1.566989
2.300000,22.919338,1.670859,0.210076,0.596718,-1.513704
2.310000,23.019323,1.669140,0.210989,0.643803,-1.564773
2.320000,23.119307,1.667322,0.212062,0.585834,-1.511487
2.330000,23.219288,1.665404,0.212954,0.632580,-1.562128
2.340000,23.319268,1.663388,0.214008,0.574709,-1.508855
2.350000,23.419245,1.661271,0.214880,0.621105,-1.559055
2.360000,23.519221,1.659056,0.215913,0.563348,-1.505809
2.370000,23.619194,1.656742,0.216764,0.609383,-1.555557
2.380000,23.719165,1.654329,0.217777,0.551756,-1.502352
2.390000,23.819133,1.651817,0.218606,0.597421,-1.551636
2.400000,23.919099,1.649206,0.219599,0.539939,-1.498485
2.410000,24.019063,1.646496,0.220406,0.585223,-1.547292
2.420000,24.119023,1.643689,0.221378,0.527902,-1.494210
2.430000,24.218981,1.640783,0.222163,0.572795,-1.542529
2.440000,24.318936,1.637778,0.223112,0.515650,-1.489530
