t,x,y,v,steer_deg,accel
9.5,19.7893,-14.872,5.25724,-12.1115,1.50455
9.52,19.6855,-14.8534,5.28733,-8.52783,1.41235
9.54,19.5813,-14.8339,5.31558,-20.51,1.90734
9.56,19.4766,-14.8132,5.35373,-14.9094,1.79046
9.58,19.3715,-14.791,5.38954,-10.6268,1.68074
9.6,19.2659,-14.7677,5.42315,-20.5894,2.20419
9.62,19.1598,-14.7431,5.46723,-14.9383,2.06912
9.64,19.0532,-14.7168,5.50862,-10.633,1.94233
9.66,18.9461,-14.6894,5.54746,-7.32192,1.82331
9.68,18.8385,-14.6611,5.58393,-18.3796,2.38205
9.7,18.7303,-14.6316,5.63157,-13.1343,2.23609
9.72,18.6215,-14.6005,5.67629,-9.14862,2.09907
9.74,18.5122,-14.5683,5.71827,-18.3185,2.6841
9.76,18.4024,-14.5347,5.77196,-13.0294,2.51963
9.78,18.2919,-14.4994,5.82235,-9.03119,2.36523
9.8,18.1809,-14.4629,5.86965,-16.9279,2.97639
9.82,18.0691,-14.4249,5.92918,-12.0135,2.794
9.84,17.9568,-14.3853,5.98506,-8.2979,2.62279
9.86,17.8437,-14.3444,6.03752,-5.48833,2.46208
9.88,17.7299,-14.3026,6.08676,-14.7295,3.10904
9.9,17.6155,-14.2594,6.14676,-10.2622,2.92521
9.92,17.5003,-14.2147,6.20526,-6.91009,2.74596
9.94,17.3844,-14.1688,6.26018,-14.6238,3.38684
9.96,17.2679,-14.1214,6.32018,-10.1366,3.20301
9.98,17.1508,-14.0723,6.38018,-6.79371,3.01918
10,17.0329,-14.0219,6.44018,-13.5124,3.58843
10.02,16.9143,-13.9701,6.50018,-9.33302,3.4046
10.04,16.7952,-13.9166,6.56018,-6.23093,3.22077
10.06,16.6753,-13.8618,6.62018,-3.94373,3.03694
10.08,16.5545,-13.806,6.68018,-12.0023,3.44437
10.1,16.4331,-13.7488,6.74018,-8.0885,3.26054
10.12,16.3111,-13.6901,6.80018,-5.22469,3.0767
10.14,16.1884,-13.6301,6.86018,-11.9864,3.26622
10.16,16.0651,-13.5686,6.92018,-8.00008,3.08239
10.18,15.9412,-13.5055,6.98018,-5.1116,2.89856
10.2,15.8167,-13.4411,7.03815,-11.079,2.89004
10.22,15.6917,-13.3752,7.09595,-7.33403,2.71295
10.24,15.5662,-13.3077,7.15021,-4.64021,2.54671
10.26,15.4402,-13.2391,7.20115,-10.0362,2.44186
10.28,15.3138,-13.169,7.24998,-6.63215,2.29223
10.3,15.1871,-13.0976,7.29583,-4.19382,2.15177
10.32,15.06,-13.025,7.33886,-9.10077,2.02563
10.34,14.9326,-12.9512,7.37938,-6.04767,1.9015
10.36,14.8052,-12.8761,7.41741,-3.86064,1.78498
10.38,14.6774,-12.8,7.45311,-2.31744,1.6756
10.4,14.5493,-12.7232,7.48662,-8.44267,1.57293
10.42,14.421,-12.6453,7.51808,-5.49178,1.47654
10.44,14.2927,-12.5663,7.54761,-3.40823,1.38607
10.46,14.1643,-12.4864,7.57533,-8.47678,1.30113
10.48,14.0359,-12.4055,7.60135,-5.48689,1.2214
10.5,13.9077,-12.3234,7.62578,-3.38762,1.14656
10.52,13.7794,-12.2405,7.64871,-7.79575,1.0763
10.54,13.6512,-12.1567,7.67024,-5.04911,1.01035
10.56,13.5232,-12.0717,7.69044,-3.12243,0.948436
10.58,13.3952,-11.9861,7.70941,-7.00899,0.890319
10.6,13.2673,-11.8996,7.72722,-4.58866,0.835762
10.62,13.1397,-11.8122,7.74393,-2.88249,0.784549
10.64,13.0121,-11.7241,7.75963,-1.70058,0.736474
10.66,12.8845,-11.6355,7.77435,-6.48013,0.691345
10.68,12.757,-11.5463,7.78818,-4.17733,0.648982
10.7,12.6298,-11.4562,7.80116,-2.56905,0.609214
10.72,12.5027,-11.3655,7.81335,-6.37857,0.571883
10.74,12.3758,-11.2741,7.82478,-4.12922,0.53684
10.76,12.2492,-11.1819,7.83552,-2.55665,0.503943
10.78,12.1227,-11.0892,7.8456,-5.73862,0.473063
10.8,11.9965,-10.9958,7.85506,-3.76939,0.444075
10.82,11.8706,-10.9017,7.86394,-2.38191,0.416864
10.84,11.7449,-10.8071,7.87228,-1.42178,0.391319
10.86,11.6192,-10.7121,7.88011,-5.24328,0.36734
10.88,11.4937,-10.6167,7.88745,-3.40876,0.344831
10.9,11.3685,-10.5205,7.89435,-2.12399,0.323701
10.92,11.2435,-10.424,7.90082,-5.05349,0.303865
10.94,11.1188,-10.3269,7.9069,-3.33087,0.285245
10.96,10.9943,-10.2292,7.9126,-2.11565,0.267766
10.98,10.8701,-10.1311,7.91796,-1.27383,0.251358
11,10.7459,-10.0328,7.92299,-4.63008,0.235956
11.02,10.622,-9.93394,7.92771,-3.0165,0.221497
11.04,10.4984,-9.83458,7.93214,-1.88582,0.207924
11.06,10.3749,-9.73485,7.93629,-4.38492,0.195183
11.08,10.2518,-9.63468,7.9402,-2.90613,0.183223
11.1,10.1289,-9.534,7.94386,-1.85981,0.171996
11.12,10.0062,-9.43297,7.9473,-1.13281,0.161456
11.14,9.88369,-9.33171,7.95053,-3.95641,0.151563
11.16,9.76135,-9.23009,7.95356,-2.60641,0.142275
11.18,9.6393,-9.12802,7.95641,-1.65456,0.133557
11.2,9.51744,-9.02565,7.95908,-0.996065,0.125373
11.22,9.39568,-8.92308,7.96159,-3.86122,0.117691
11.24,9.27414,-8.82017,7.96394,-2.5056,0.110479
11.26,9.1529,-8.71683,7.96615,-1.55812,0.103709
11.28,9.03185,-8.61322,7.96823,-3.59157,0.097354
11.3,8.91104,-8.50925,7.97017,-2.37267,0.0913884
11.32,8.79053,-8.40489,7.972,-1.51199,0.0857884
11.34,8.67019,-8.30027,7.97372,-0.91565,0.0805315
11.36,8.54996,-8.19547,7.97533,-3.14732,0.0755968
11.38,8.42993,-8.0904,7.97684,-2.08086,0.0709644
11.4,8.31016,-7.98499,7.97826,-1.32733,0.0666159
11.42,8.19056,-7.87935,7.97959,-0.805004,0.0625339
11.44,8.07105,-7.77356,7.98084,-3.00822,0.058702
11.46,7.95173,-7.66752,7.98201,-1.97648,0.0551049
11.48,7.83267,-7.56115,7.98312,-1.2502,0.0517282
11.5,7.71377,-7.45458,7.98415,-0.748952,0.0485585
11.52,7.59497,-7.34787,7.98512,-2.86369,0.0455829
11.54,7.47635,-7.24092,7.98603,-1.86081,0.0427897
11.56,7.35798,-7.13367,7.98689,-1.15927,0.0401677
11.58,7.23976,-7.02623,7.98769,-0.678684,0.0377063
11.6,7.12164,-6.91867,7.98845,-2.68448,0.0353958
11.62,7.00369,-6.81089,7.98916,-1.72411,0.0332269
11.64,6.88598,-6.70283,7.98982,-1.05652,0.0311908
11.66,6.76841,-6.59459,7.99044,-2.38793,0.0292795
11.68,6.65103,-6.48614,7.99103,-1.5767,0.0274854
11.7,6.53386,-6.37744,7.99158,-1.0039,0.0258011
11.72,6.41683,-6.26858,7.99209,-0.607321,0.0242201
11.74,6.29988,-6.15961,7.99258,-2.00158,0.022736
11.76,6.18307,-6.05048,7.99303,-1.34448,0.0213428
11.78,6.06644,-5.94114,7.99346,-0.875508,0.020035
11.8,5.94994,-5.83166,7.99386,-0.546879,0.0188073
11.82,5.83351,-5.72209,7.99424,-1.85089,0.0176548
11.84,5.7172,-5.61237,7.99459,-1.25528,0.016573
11.86,5.60108,-5.50246,7.99492,-0.827494,0.0155574
11.88,5.48506,-5.39242,7.99523,-0.525613,0.0146041
11.9,5.36912,-5.28229,7.99553,-1.70639,0.0137092
11.92,5.2533,-5.17203,7.9958,-1.16098,0.0128692
11.94,5.13764,-5.06159,7.99606,-0.768393,0.0120806
11.96,5.02208,-4.95104,7.9963,-0.490695,0.0113403
11.98,4.9066,-4.8404,7.99653,-1.54379,0.0106454
12,4.79122,-4.72964,7.99674,-1.05221,0.00999308
12.02,4.676,-4.61872,7.99694,-0.697924,0.00938073
12.04,4.56087,-4.5077,7.99713,-0.446989,0.00880591
12.06,4.4458,-4.3966,7.9973,-1.37306,0.00826631
12.08,4.33084,-4.2854,7.99747,-0.938421,0.00775977
12.1,4.21601,-4.17405,7.99762,-0.624573,0.00728428
12.12,4.10126,-4.06261,7.99777,-0.401812,0.00683792
12.14,3.98658,-3.95111,7.9979,-1.20253,0.00641891
12.16,3.87198,-3.83951,7.99803,-0.825624,0.00602558
12.18,3.7575,-3.72779,7.99815,-0.552581,0.00565635
12.2,3.64309,-3.61598,7.99827,-0.358104,0.00530974
12.22,3.52874,-3.50412,7.99837,-0.222186,0.00498437
12.24,3.41442,-3.39223,7.99847,-1.13093,0.00467895
12.26,3.30018,-3.28025,7.99857,-0.746129,0.00439223
12.28,3.18604,-3.16816,7.99865,-0.474469,0.00412309
12.3,3.07197,-3.056,7.99874,-0.286508,0.00387044
12.32,2.95795,-2.94379,7.99881,-0.995953,0.00363327
12.34,2.844,-2.8315,7.99889,-0.646294,0.00341063
12.36,2.73014,-2.71912,7.99896,-0.401766,0.00320164
12.38,2.61635,-2.60668,7.99902,-0.234436,0.00300545
12.4,2.50259,-2.49419,7.99908,-0.800129,0.00282129
12.42,2.38889,-2.38165,7.99914,-0.515764,0.00264841
12.44,2.27526,-2.26902,7.99919,-0.317614,0.00248612
12.46,2.16169,-2.15635,7.99924,-0.182602,0.00233378
12.48,2.04814,-2.04365,7.99928,-0.618165,0.00219077
12.5,1.93464,-1.93089,7.99933,-0.399027,0.00205653
12.52,1.82119,-1.81808,7.99937,-0.24621,0.00193051
12.54,1.70779,-1.70523,7.99941,-0.141993,0.00181221
12.56,1.5944,-1.59236,7.99944,-0.453556,0.00170116
12.58,1.48105,-1.47945,7.99948,-0.294271,0.00159692
12.6,1.36774,-1.3665,7.99951,-0.18288,0.00149907
12.62,1.25446,-1.25352,7.99954,-0.106664,0.00140721
12.64,1.1412,-1.14052,7.99957,-0.3006,0.00132098
12.66,1.02796,-1.0275,7.9996,-0.195763,0.00124003
12.68,0.914751,-0.914445,7.99962,-0.122295,0.00116405
12.7,0.801558,-0.801374,7.99964,-0.0719032,0.00109272
12.72,0.688377,-0.688291,7.99967,-0.155568,0.00102576
12.74,0.575208,-0.575194,7.99969,-0.100248,0.000962903
12.76,0.462054,-0.462083,7.9997,-0.0617044,0.000903899
12.78,0.34891,-0.348961,7.99972,-0.0354477,0.000848511
12.8,0.23577,-0.235834,7.99974,-0.0180449,0.000796516
12.82,0.122634,-0.122703,7.99976,-0.00556231,0.000747708
12.84,0.00949879,-0.00957117,7.99977,0.000533205,0.000701891
12.86,-0.103636,0.103562,7.99978,0.00392958,0.000658881
12.88,-0.216772,0.216694,7.9998,0.00555516,0.000618506
12.9,-0.329908,0.329827,7.99981,0.143899,0.000580606
12.92,-0.443053,0.44295,7.99982,0.0997663,0.000545028
12.94,-0.556213,0.55606,7.99983,0.0675639,0.00051163
12.96,-0.669383,0.66916,7.99984,0.0444509,0.000480279
12.98,-0.782559,0.782254,7.99985,0.294432,0.000450849
13,-0.895755,0.895328,7.99986,0.200089,0.000423222
13.02,-1.00898,1.00837,7.99987,0.132218,0.000397288
13.04,-1.12223,1.1214,7.99988,0.0842525,0.000372944
13.06,-1.23548,1.23441,7.99989,0.438389,0.000350091
13.08,-1.34877,1.34739,7.99989,0.297581,0.000328638
13.1,-1.4621,1.46033,7.9999,0.196362,0.0003085
13.12,-1.57546,1.57324,7.99991,0.124889,0.000289596
13.14,-1.68884,1.68614,7.99991,0.577457,0.000271851
13.16,-1.80226,1.79899,7.99992,0.393932,0.000255192
13.18,-1.91574,1.91178,7.99992,0.261562,0.000239555
13.2,-2.02925,2.02454,7.99993,0.167743,0.000224876
13.22,-2.14279,2.13727,7.99993,0.713994,0.000211096
13.24,-2.25639,2.24995,7.99994,0.490762,0.000198161
13.26,-2.37005,2.36255,7.99994,0.328903,0.000186018
13.28,-2.48376,2.47511,7.99994,0.21352,0.000174619
13.3,-2.5975,2.58764,7.99995,0.849872,0.000163919
13.32,-2.7113,2.70011,7.99995,0.589096,0.000153874
13.34,-2.82519,2.81249,7.99995,0.398861,0.000144445
13.36,-2.93913,2.92481,7.99996,0.262347,0.000135594
13.38,-3.05312,3.03709,7.99996,0.166136,0.000127285
13.4,-3.16712,3.14935,7.99996,1.10808,0.000119486
13.42,-3.28121,3.26154,7.99996,0.736915,0.000112164
13.44,-3.39539,3.37361,7.99997,0.473625,0.000105291
13.46,-3.50965,3.48561,7.99997,0.290451,9.8839e-05
13.48,-3.62396,3.59757,7.99997,1.30582,9.27824e-05
13.5,-3.73835,3.70944,7.99997,0.85806,8.7097e-05
13.52,-3.85287,3.82117,7.99997,0.542729,8.17599e-05
13.54,-3.96747,3.93282,7.99997,0.325155,7.67499e-05
13.56,-4.08213,4.04442,7.99998,1.45288,7.20469e-05
13.58,-4.19688,4.15592,7.99998,0.952016,6.76321e-05
13.6,-4.31177,4.26727,7.99998,0.599877,6.34878e-05
13.62,-4.42676,4.37853,7.99998,0.357368,5.95974e-05
13.64,-4.54179,4.48974,7.99998,1.6084,5.59454e-05
13.66,-4.65694,4.60082,7.99998,1.05515,5.25173e-05
13.68,-4.77225,4.71175,7.99998,0.665954,4.92992e-05
13.7,-4.88765,4.82258,7.99998,0.397711,4.62782e-05
13.72,-5.00311,4.93334,7.99999,1.77947,4.34424e-05
13.74,-5.1187,5.04397,7.99999,1.16911,4.07804e-05
13.76,-5.23446,5.15442,7.99999,0.739386,3.82815e-05
13.78,-5.35032,5.26477,7.99999,0.442923,3.59357e-05
13.8,-5.46626,5.37504,7.99999,1.96558,3.37337e-05
13.82,-5.58233,5.48516,7.99999,1.29156,3.16666e-05
13.84,-5.69858,5.59509,7.99999,0.817021,2.97261e-05
13.86,-5.81496,5.70489,7.99999,0.489614,2.79046e-05
13.88,-5.93141,5.81462,7.99999,2.16731,2.61947e-05
13.9,-6.04801,5.92418,7.99999,1.42151,2.45896e-05
13.92,-6.16481,6.03353,7.99999,0.89705,2.30828e-05
13.94,-6.28175,6.14274,7.99999,0.535651,2.16683e-05
13.96,-6.39876,6.25186,7.99999,2.3868,2.03406e-05
13.98,-6.51594,6.3608,7.99999,1.55914,1.90941e-05
14,-6.63334,6.46951,7.99999,0.978534,1.79241e-05
14.02,-6.75089,6.57806,7.99999,0.579533,1.68258e-05
14.04,-6.86852,6.68651,7.99999,2.62719,1.57947e-05
14.06,-6.98633,6.79477,8,1.7052,1.48269e-05
14.08,-7.10439,6.90277,8,1.06084,1.39183e-05
14.1,-7.2226,7.01059,8,0.619901,1.30655e-05
14.12,-7.3409,7.11832,8,2.89216,1.22648e-05
14.14,-7.4594,7.22583,8,1.86068,1.15133e-05
14.16,-7.57816,7.33304,8,1.14338,1.08078e-05
14.18,-7.69709,7.44007,8,3.00502,1.01455e-05
14.2,-7.81625,7.54685,8,1.98646,9.52382e-06
14.22,-7.93568,7.65332,8,1.26725,8.94023e-06
14.24,-8.0553,7.75959,8,0.769053,8.3924e-06
14.26,-8.17502,7.86573,8,3.07433,7.87814e-06
14.28,-8.29496,7.97163,8,2.04532,7.39539e-06
14.3,-8.41517,8.07722,8,1.31596,6.94222e-06
14.32,-8.53557,8.18259,8,0.808467,6.51682e-06
14.34,-8.65609,8.28783,8,3.44717,6.11749e-06
14.36,-8.77683,8.39281,8,2.27558,5.74262e-06
14.38,-8.89789,8.49743,8,1.4493,5.39073e-06
14.4,-9.01915,8.60182,8,0.877497,5.0604e-06
14.42,-9.14053,8.70606,8,3.87322,4.75032e-06
14.44,-9.26217,8.81,8,2.51303,4.45923e-06
14.46,-9.38415,8.91354,8,1.56356,4.18598e-06
14.48,-9.50636,9.01682,8,4.09669,3.92948e-06
14.5,-9.62886,9.11974,8,2.70114,3.68869e-06
14.52,-9.75172,9.22223,8,1.71819,3.46266e-06
14.54,-9.87482,9.32444,8,1.03859,3.25048e-06
14.56,-9.99807,9.42647,8,4.25723,3.0513e-06
14.58,-10.1216,9.52817,8,2.78484,2.86432e-06
14.6,-10.2455,9.62941,8,1.75272,2.6888e-06
14.62,-10.3696,9.73036,8,1.04293,2.52404e-06
14.64,-10.4939,9.83114,8,4.82381,2.36937e-06
14.66,-10.6185,9.93153,8,3.09169,2.22419e-06
14.68,-10.7435,10.0314,8,1.89179,2.08789e-06
14.7,-10.8687,10.131,8,5.2076,1.95995e-06
14.72,-10.9943,10.2301,8,3.35977,1.83985e-06
14.74,-11.1204,10.3286,8,2.07582,1.72711e-06
14.76,-11.2467,10.4268,8,1.20091,1.62128e-06
14.78,-11.3732,10.5248,8,5.48419,1.52193e-06
14.8,-11.5001,10.6223,8,3.47662,1.42867e-06
14.82,-11.6273,10.7192,8,2.09489,1.34113e-06
14.84,-11.7549,10.8158,8,5.9759,1.25895e-06
14.86,-11.8829,10.9119,8,3.80883,1.1818e-06
14.88,-12.0113,11.0072,8,2.31429,1.10939e-06
14.9,-12.1401,11.1022,8,6.08854,1.04141e-06
14.92,-12.2693,11.1966,8,3.93622,9.77591e-07
14.94,-12.3989,11.2904,8,2.4409,9.17687e-07
14.96,-12.5289,11.3837,8,1.42076,8.61454e-07
14.98,-12.659,11.4768,8,6.55528,8.08666e-07
15,-12.7896,11.5693,8,4.16254,7.59113e-07
15.02,-12.9206,11.6611,8,2.517,7.12597e-07
15.04,-13.052,11.7524,8,7.33085,6.68931e-07
15.06,-13.1838,11.8431,8,4.64685,6.27941e-07
15.08,-13.3162,11.9329,8,2.80514,5.89462e-07
15.1,-13.449,12.0222,8,7.65492,5.53342e-07
15.12,-13.5822,12.1109,8,4.86352,5.19435e-07
15.14,-13.716,12.1986,8,2.94705,4.87605e-07
15.16,-13.8501,12.2858,8,7.97943,4.57726e-07
15.18,-13.9848,12.3722,8,5.09838,4.29678e-07
15.2,-14.12,12.4577,8,3.11589,4.03348e-07
15.22,-14.2556,12.5427,8,8.41463,3.78632e-07
15.24,-14.3917,12.6268,8,5.40447,3.55431e-07
15.26,-14.5284,12.71,8,3.32936,3.33651e-07
15.28,-14.6655,12.7925,8,8.97104,3.13206e-07
15.3,-14.8031,12.8741,8,5.77329,2.94014e-07
15.32,-14.9413,12.9547,8,3.56923,2.75997e-07
15.34,-15.0799,13.0346,8,9.64137,-0.00570877
15.36,-15.2191,13.1136,7.99989,6.18889,-0.00535895
15.38,-15.3589,13.1914,7.99978,3.81632,-0.00503057
15.4,-15.4991,13.2685,7.99968,10.422,-0.0559342
15.42,-15.6398,13.3445,7.99856,6.64033,-0.0525067
15.44,-15.7812,13.4193,7.99751,4.05709,-0.0492893
15.46,-15.923,13.4933,7.99652,11.3161,-0.215372
15.48,-16.0654,13.5661,7.99222,7.12321,-0.202175
15.5,-16.2084,13.6375,7.98817,4.28427,-0.189786
15.52,-16.3517,13.708,7.98438,12.3331,-0.551503
15.54,-16.4955,13.7772,7.97335,7.63958,-0.517708
15.56,-16.6398,13.8448,7.96299,4.49688,-0.485985
15.58,-16.7843,13.9114,7.95327,13.4854,-1.04746
15.6,-16.9292,13.9766,7.93232,8.19762,-0.983279
15.62,-17.0744,14.0399,7.91266,15.1567,-1.67611
15.64,-17.22,14.1013,7.87914,9.30818,-1.57341
15.66,-17.3656,14.1605,7.84767,5.44799,-1.47699
15.68,-17.5112,14.2185,7.81813,14.7153,-2.19563
15.7,-17.6566,14.2746,7.77422,9.00002,-2.06109
15.72,-17.802,14.3287,7.73299,5.22009,-1.93479
15.74,-17.9469,14.3815,7.6943,16.0593,-2.61407
15.76,-18.0916,14.4324,7.64202,9.75961,-2.45388
15.78,-18.2359,14.4811,7.59294,18.3965,-3.0596
15.8,-18.3799,14.5275,7.53175,11.3191,-2.87212
15.82,-18.5234,14.5713,7.4743,6.67478,-2.69613
15.84,-18.6663,14.6135,7.42038,18.0369,-3.24458
15.86,-18.8085,14.6537,7.35549,11.1101,-3.04576
15.88,-18.95,14.6915,7.29457,20.363,-3.52959
15.9,-19.0908,14.7269,7.22398,12.7695,-3.31331
15.92,-19.2308,14.7596,7.15772,7.7497,-3.11028
15.94,-19.3699,14.7908,7.09551,19.9263,-3.54612
15.96,-19.5081,14.8198,7.02459,12.5971,-3.32883
15.98,-19.6454,14.8465,6.95801,7.6889,-3.12485
16,-19.7816,14.8716,6.89552,21.6782,-3.51489
16.02,-19.9168,14.8947,6.82522,13.7237,-3.29951
16.04,-20.0511,14.9154,6.75923,24.9509,-3.63303
16.06,-20.1843,14.9335,6.68657,15.9446,-3.41041
16.08,-20.3165,14.949,6.61836,9.98981,-3.20143
16.1,-20.4475,14.9628,6.55433,24.1071,-3.49424
16.12,-20.5773,14.9745,6.48445,15.5414,-3.28012
16.14,-20.706,14.9839,6.41884,9.77717,-3.07912
16.16,-20.8335,14.9918,6.35726,25.5948,-3.33181
16.18,-20.9599,14.9977,6.29062,16.5548,-3.12765
16.2,-21.085,15.0012,6.22807,29.1428,-3.32892
16.22,-21.2089,15.0023,6.16149,18.9841,-3.12494
16.24,-21.3315,15.0009,6.09899,12.265,-2.93345
16.26,-21.4529,14.9979,6.04032,27.5606,-3.09743
16.28,-21.5729,14.993,5.97838,18.21,-2.90763
16.3,-21.6917,14.9859,5.92022,11.8615,-2.72946
16.32,-21.8093,14.9774,5.86563,28.5394,-2.8561
16.34,-21.9256,14.9671,5.80851,18.9988,-2.68108
16.36,-22.0405,14.9548,5.75489,31.9911,-2.76034
16.38,-22.1542,14.9403,5.69968,22.4601,-2.59119
16.4,-22.2664,14.9236,5.64786,15.1131,-2.43241
16.42,-22.3774,14.9054,5.59921,30.1349,-2.47621
16.44,-22.4871,14.8855,5.54969,20.6326,-2.32448
16.46,-22.5954,14.8636,5.5032,14.0357,-2.18204
16.48,-22.7026,14.8406,5.45956,30.0579,-2.19033
16.5,-22.8085,14.8159,5.41575,20.7973,-2.05612
16.52,-22.9131,14.7894,5.37463,14.3253,-1.93012
16.54,-23.0166,14.7618,5.33603,30.7079,-1.90305
16.56,-23.1189,14.7327,5.29797,21.7227,-1.78644
16.58,-23.2199,14.7019,5.26224,15.1177,-1.67697
16.6,-23.3198,14.6699,5.2287,31.451,-1.61488
16.62,-23.4186,14.6366,5.1964,22.7025,-1.51593
16.64,-23.5161,14.6016,5.16608,15.9188,-1.42303
16.66,-23.6126,14.5654,5.13762,31.941,-1.32649
16.68,-23.708,14.5279,5.11109,23.3715,-1.2452
16.7,-23.8021,14.4888,5.08619,16.4834,-1.1689
16.72,-23.8953,14.4485,5.06281,32.0265,-1.03865
16.74,-23.9874,14.407,5.04204,23.5821,-0.975006
16.76,-24.0783,14.3638,5.02254,16.7206,-0.91526
16.78,-24.1683,14.3196,5.00423,31.6741,-0.752267
16.8,-24.2573,14.2741,4.98918,23.3137,-0.70617
16.82,-24.3451,14.2271,4.97506,16.6235,-0.662898
16.84,-24.4321,14.179,4.9618,30.9143,-0.468304
16.86,-24.5181,14.1296,4.95244,22.609,-0.439607
16.88,-24.603,14.0788,4.94365,16.2244,-0.412669
16.9,-24.6871,14.027,4.93539,29.8059,-0.187787
16.92,-24.7702,13.9739,4.93164,21.6281,-0.17628
16.94,-24.8524,13.9194,4.92811,15.6375,-0.165478
16.96,-24.9338,13.8639,4.9248,11.0609,-0.155338
16.98,-25.0147,13.8077,4.92169,27.1377,0.0977429
17,-25.0948,13.7505,4.92365,19.7373,0.0917535
17.02,-25.1741,13.6921,4.92548,14.2122,0.0861311
17.04,-25.2527,13.6327,4.92721,28.4135,0.366534
17.06,-25.3306,13.5721,4.93454,20.6602,0.344074
17.08,-25.4075,13.5102,4.94142,14.911,0.32299
17.1,-25.4837,13.4472,4.94788,27.7328,0.628975
17.12,-25.5592,13.3831,4.96046,20.2173,0.590433
17.14,-25.6339,13.3175,4.97227,14.6155,0.554253
17.16,-25.7079,13.2509,4.98335,26.3052,0.883983
17.18,-25.7812,13.1832,5.00103,19.2741,0.829815
17.2,-25.8537,13.114,5.01763,13.9828,0.778966
17.22,-25.9256,13.0438,5.03321,9.89396,0.731233
17.24,-25.9972,12.9728,5.04783,23.4532,1.08572
17.26,-26.0683,12.9008,5.06955,17.118,1.01919
17.28,-26.1386,12.8275,5.08993,12.2967,0.956733
17.3,-26.2084,12.7532,5.10906,24.0314,1.33056
17.32,-26.2777,12.6777,5.13568,17.5253,1.24902
17.34,-26.3461,12.6008,5.16066,12.5958,1.17249
17.36,-26.4141,12.5228,5.18411,23.0321,1.5637
17.38,-26.4815,12.4436,5.21538,16.8099,1.46788
17.4,-26.5482,12.363,5.24474,12.0802,1.37794
17.42,-26.6143,12.2812,5.2723,8.42691,1.2935
17.44,-26.6803,12.1986,5.29817,20.4923,1.70528
17.46,-26.7457,12.1149,5.33227,14.8017,1.60078
17.48,-26.8105,12.0298,5.36429,10.4621,1.50269
17.5,-26.875,11.9436,5.39434,20.8582,1.92692
17.52,-26.9388,11.8561,5.43288,15.0102,1.80884
17.54,-27.0019,11.7672,5.46906,10.5753,1.698
17.56,-27.0646,11.6772,5.50302,19.8421,2.13274
17.58,-27.1267,11.5858,5.54567,14.2393,2.00205
17.6,-27.1882,11.493,5.58571,9.99034,1.87937
17.62,-27.2492,11.399,5.6233,18.4259,2.32264
17.64,-27.3096,11.3036,5.66975,13.2145,2.18031
17.66,-27.3694,11.2067,5.71336,9.25473,2.04671
17.68,-27.4289,11.1087,5.75429,6.23369,1.92129
17.7,-27.4881,11.0096,5.79272,16.3687,2.37873
17.72,-27.547,10.9092,5.84029,11.5497,2.23297
17.74,-27.6052,10.8074,5.88495,7.90668,2.09614
17.76,-27.663,10.7044,5.92688,16.7256,2.55667
17.78,-27.7203,10.6001,5.97801,11.7221,2.40001
17.8,-27.7769,10.4942,6.02601,7.96904,2.25294
17.82,-27.8332,10.3871,6.07107,15.9648,2.71469
17.84,-27.8888,10.2786,6.12536,11.103,2.54834
17.86,-27.9437,10.1685,6.17633,7.47398,2.39218
17.88,-27.9983,10.0572,6.22417,14.9128,2.85321
17.9,-28.0522,9.94434,6.28124,10.3046,2.67837
17.92,-28.1055,9.82997,6.3348,6.87792,2.51425
17.94,-28.1583,9.71427,6.38509,13.9048,2.97256
17.96,-28.2106,9.59712,6.44454,9.55847,2.79041
17.98,-28.2622,9.4784,6.50035,6.33895,2.61942
18,-28.3135,9.35834,6.55274,13.0412,3.05555
18.02,-28.3641,9.23682,6.61274,8.92347,2.87171
18.04,-28.414,9.11374,6.67017,5.88689,2.69574
18.06,-28.4636,8.9893,6.72409,12.327,3.06895
18.08,-28.5126,8.86341,6.78409,8.39214,2.88512
18.1,-28.5608,8.73597,6.84179,5.50594,2.70833
18.12,-28.6086,8.60719,6.89596,11.7369,2.95857
18.14,-28.6558,8.47698,6.95513,7.93957,2.77727
18.16,-28.7023,8.34526,7.01067,5.17262,2.60709
18.18,-28.7483,8.21226,7.06281,11.2436,2.70888
18.2,-28.7936,8.0779,7.11699,7.54564,2.54288
18.22,-28.8381,7.94215,7.16785,4.87242,2.38706
18.24,-28.8821,7.80521,7.21559,10.8271,2.36102
18.26,-28.9253,7.66704,7.26281,7.19852,2.21634
18.28,-28.9677,7.52763,7.30714,4.59817,2.08053
18.3,-29.0095,7.38717,7.34875,10.4712,1.99043
18.32,-29.0505,7.24562,7.38856,6.88967,1.86846
18.34,-29.0906,7.10299,7.42593,4.34577,1.75397
18.36,-29.13,6.95945,7.46101,10.1614,1.6514
18.38,-29.1687,6.81497,7.49403,6.61149,1.55021
18.4,-29.2063,6.66957,7.52504,4.11191,1.45522
18.42,-29.2433,6.52338,7.55414,9.88588,1.36605
18.44,-29.2794,6.3764,7.58146,6.35788,1.28234
18.46,-29.3145,6.22862,7.60711,3.89424,1.20376
18.48,-29.3489,6.08018,7.63118,9.63659,1.13
18.5,-29.3824,5.93105,7.65378,6.12504,1.06075
18.52,-29.4149,5.78124,7.675,3.69185,0.995755
18.54,-29.4467,5.63086,7.69491,9.40922,0.934738
