time,x,y,cte,heading_error_deg,steering_deg
0.730000,7.255735,0.801672,-0.007552,-0.026370,-0.761810
0.740000,7.355256,0.811442,-0.007688,0.003339,-0.722399
0.750000,7.454783,0.821163,-0.007705,-0.023418,-0.781304
0.760000,7.554314,0.830837,-0.007839,0.006957,-0.740875
0.770000,7.653849,0.840461,-0.007851,-0.020484,-0.800681
0.780000,7.753390,0.850036,-0.007984,0.010549,-0.759239
0.790000,7.852935,0.859561,-0.007990,-0.017573,-0.819925
0.800000,7.952486,0.869035,-0.008122,0.014108,-0.777478
0.810000,8.052041,0.878457,-0.008122,-0.014690,-0.839022
0.820000,8.151601,0.887828,-0.008253,0.017629,-0.795577
0.830000,8.251166,0.897145,-0.008247,-0.011839,-0.857961
0.840000,8.350735,0.906410,-0.008377,0.021109,-0.813525
0.850000,8.450310,0.915621,-0.008366,-0.009023,-0.876728
0.860000,8.549890,0.924777,-0.008494,0.024545,-0.831310
0.870000,8.649475,0.933879,-0.008478,-0.006246,-0.895311
0.880000,8.749065,0.942924,-0.008605,0.027933,-0.848922
0.890000,8.848660,0.951914,-0.008584,-0.003511,-0.913701
0.900000,8.948261,0.960847,-0.008709,0.031271,-0.866350
0.910000,9.047866,0.969723,-0.008683,-0.000819,-0.931887
0.920000,9.147476,0.978540,-0.008808,0.034556,-0.883583
0.930000,9.247092,0.987300,-0.008776,0.001829,-0.949858
0.940000,9.346713,0.996000,-0.008900,0.037789,-0.900614
0.950000,9.446339,1.004641,-0.008864,0.004430,-0.967607
0.960000,9.545970,1.013221,-0.008987,0.040966,-0.917432
0.970000,9.645606,1.021741,-0.008945,0.006984,-0.985123
0.980000,9.745248,1.030199,-0.009068,0.044087,-0.934031
0.990000,9.844895,1.038596,-0.009021,0.009490,-0.886755
1.000000,9.944547,1.046934,-0.009140,0.051435,-0.956401
1.010000,10.044203,1.055213,-0.009081,0.016010,-0.907984
1.020000,10.143865,1.063431,-0.009192,0.058349,-0.978291
1.030000,10.243532,1.071589,-0.009122,0.022112,-0.928757
1.040000,10.343204,1.079686,-0.009226,0.064844,-0.999690
1.050000,10.442880,1.087720,-0.009145,0.027815,-0.949064
1.060000,10.542562,1.095691,-0.009244,0.070937,-1.020592
1.070000,10.642249,1.103599,-0.009153,0.033134,-0.968898
1.080000,10.741941,1.111443,-0.009246,0.076646,-1.040990
1.090000,10.841638,1.119222,-0.009146,0.038086,-0.988255
1.100000,10.941340,1.126936,-0.009233,0.081987,-1.060880
1.110000,11.041047,1.134584,-0.009125,0.042690,-1.007129
1.120000,11.140759,1.142165,-0.009208,0.086976,-1.080259
1.130000,11.240476,1.149679,-0.009091,0.046962,-1.025517
1.140000,11.340199,1.157125,-0.009171,0.091633,-1.099125
1.150000,11.439926,1.164502,-0.009047,0.050919,-1.043419
1.160000,11.539659,1.171810,-0.009124,0.095972,-1.117478
1.170000,11.639397,1.179049,-0.008992,0.054579,-1.060833
1.180000,11.739139,1.186217,-0.009067,0.100011,-1.135317
1.190000,11.838887,1.193315,-0.008929,0.057957,-1.077760
1.200000,11.938640,1.200341,-0.009000,0.103766,-1.152644
1.210000,12.038398,1.207296,-0.008857,0.061070,-1.094200
1.220000,12.138161,1.214178,-0.008926,0.107254,-1.169460
1.230000,12.237929,1.220986,-0.008777,0.063934,-1.110154
1.240000,12.337702,1.227722,-0.008845,0.110488,-1.185767
1.250000,12.437479,1.234383,-0.008691,0.066565,-1.125627
1.260000,12.537262,1.240970,-0.008758,0.113486,-1.201569
1.270000,12.637050,1.247482,-0.008599,0.068977,-1.140619
1.280000,12.736843,1.253918,-0.008665,0.116261,-1.216870
1.290000,12.836640,1.260278,-0.008502,0.071185,-1.155136
1.300000,12.936443,1.266561,-0.008568,0.118827,-1.231672
1.310000,13.036250,1.272768,-0.008400,0.073203,-1.169179
1.320000,13.136062,1.278897,-0.008466,0.121199,-1.245980
1.330000,13.235879,1.284948,-0.008295,0.075044,-1.182753
1.340000,13.335700,1.290921,-0.008360,0.123389,-1.259799
1.350000,13.435526,1.296815,-0.008186,0.076722,-1.195863
1.360000,13.535357,1.302630,-0.008252,0.125409,-1.273134
1.370000,13.635192,1.308365,-0.008074,0.078248,-1.208512
1.380000,13.735032,1.314020,-0.008140,0.127272,-1.285988
1.390000,13.834877,1.319594,-0.007960,0.079635,-1.220706
1.400000,13.934726,1.325088,-0.007860,0.034417,-1.298367
1.410000,14.034579,1.330500,-0.007844,0.080893,-1.232449
1.420000,14.134437,1.335831,-0.007742,0.035240,-1.310277
1.430000,14.234299,1.341079,-0.007726,0.082033,-1.243746
1.440000,14.334166,1.346245,-0.007623,0.035961,-1.321721
1.450000,14.434036,1.351328,-0.007607,0.083065,-1.254601
1.460000,14.533911,1.356329,-0.007503,0.036591,-1.332705
1.470000,14.633790,1.361245,-0.007487,0.083998,-1.265020
1.480000,14.733674,1.366078,-0.007382,0.037138,-1.343234
1.490000,14.833561,1.370826,-0.007367,0.084842,-1.275006
1.500000,14.933452,1.375490,-0.007260,0.037612,-1.353313
1.510000,15.033347,1.380069,-0.007246,0.085604,-1.284566
1.520000,15.133246,1.384563,-0.007138,0.038020,-1.362947
1.530000,15.233149,1.388971,-0.007125,0.086292,-1.293702
1.540000,15.333055,1.393293,-0.007016,0.038369,-1.372140
1.550000,15.432966,1.397530,-0.007004,0.086914,-1.302420
1.560000,15.532879,1.401680,-0.006894,0.038668,-1.380896
1.570000,15.632797,1.405743,-0.006883,0.087476,-1.310723
1.580000,15.732718,1.409720,-0.006772,0.038922,-1.389221
1.590000,15.832642,1.413609,-0.006762,0.087983,-1.318617
1.600000,15.932570,1.417410,-0.006651,0.039137,-1.397119
1.610000,16.032501,1.421124,-0.006642,0.088443,-1.326105
1.620000,16.132435,1.424750,-0.006530,0.039320,-1.404592
1.630000,16.232372,1.428288,-0.006522,0.088860,-1.333191
1.640000,16.332313,1.431738,-0.006410,0.039474,-1.411647
1.650000,16.432256,1.435098,-0.006403,0.089239,-1.339878
1.660000,16.532203,1.438370,-0.006290,0.039605,-1.418286
1.670000,16.632152,1.441553,-0.006284,0.089585,-1.346171
1.680000,16.732104,1.444646,-0.006172,0.039717,-1.424512
1.690000,16.832059,1.447650,-0.006167,0.089901,-1.352073
1.700000,16.932017,1.450564,-0.006054,0.039814,-1.430330
1.710000,17.031977,1.453388,-0.006050,0.090190,-1.357586
1.720000,17.131940,1.456122,-0.005936,0.039900,-1.435742
1.730000,17.231905,1.458766,-0.005934,0.090457,-1.362714
1.740000,17.331872,1.461319,-0.005820,0.039976,-1.440752
1.750000,17.431842,1.463782,-0.005818,0.090704,-1.367460
1.760000,17.531813,1.466154,-0.005704,0.040047,-1.445362
1.770000,17.631787,1.468435,-0.005704,0.090933,-1.371827
1.780000,17.731763,1.470625,-0.005589,0.040115,-1.449575
1.790000,17.831741,1.472724,-0.005590,0.091147,-1.375816
1.800000,17.931721,1.474732,-0.005475,0.040181,-1.453394
1.810000,18.031703,1.476648,-0.005477,0.091348,-1.379431
1.820000,18.131686,1.478472,-0.005362,0.040248,-1.456821
1.830000,18.231671,1.480205,-0.005365,0.091537,-1.382674
1.840000,18.331658,1.481846,-0.005250,0.040317,-1.459858
1.850000,18.431646,1.483395,-0.005253,0.091717,-1.385547
1.860000,18.531635,1.484853,-0.005138,0.040390,-1.462508
1.870000,18.631626,1.486218,-0.005142,0.091887,-1.388052
1.880000,18.731618,1.487491,-0.005027,0.040468,-1.464772
1.890000,18.831611,1.488672,-0.005032,0.092050,-1.390191
1.900000,18.931605,1.489760,-0.004917,0.040551,-1.466653
1.910000,19.031600,1.490756,-0.004923,0.092206,-1.391966
1.920000,19.131596,1.491660,-0.004807,0.040641,-1.468152
1.930000,19.231592,1.492471,-0.004814,0.092355,-1.393378
1.940000,19.331590,1.493190,-0.004698,0.040739,-1.469270
1.950000,19.431588,1.493816,-0.004706,0.092499,-1.394429
1.960000,19.531586,1.494350,-0.004590,0.040843,-1.470010
1.970000,19.631586,1.494791,-0.004599,0.092637,-1.395120
1.980000,19.731585,1.495140,-0.004482,0.040956,-1.470374
1.990000,19.831585,1.495395,-0.004492,0.092770,-1.395454
2.000000,19.931584,1.495559,-0.004375,0.041077,-1.470361
2.010000,20.031584,1.495629,-0.004385,0.092898,-1.395431
2.020000,20.131584,1.495607,-0.004268,0.041205,-1.469975
2.030000,20.231584,1.495492,-0.004279,0.093021,-1.395052
2.040000,20.331584,1.495285,-0.004162,0.041342,-1.469215
2.050000,20.431584,1.494985,-0.004173,0.093139,-1.394319
2.060000,20.531583,1.494592,-0.004056,0.041487,-1.468084
2.070000,20.631582,1.494107,-0.004068,0.093251,-1.393233
2.080000,20.731580,1.493530,-0.003950,0.041639,-1.466583
2.090000,20.831578,1.492860,-0.003963,0.093357,-1.391796
2.100000,20.931575,1.492097,-0.003845,0.041799,-1.464713
2.110000,21.031571,1.491243,-0.003858,0.093458,-1.390008
2.120000,21.131567,1.490296,-0.003740,0.041966,-1.462475
2.130000,21.231561,1.489256,-0.003754,0.093552,-1.387871
2.140000,21.331555,1.488125,-0.003635,0.042140,-1.459870
2.150000,21.431547,1.486902,-0.003650,0.093640,-1.385386
2.160000,21.531539,1.485586,-0.003531,0.042319,-1.456900
2.170000,21.631529,1.484179,-0.003546,0.093720,-1.382554
2.180000,21.731518,1.482680,-0.003427,0.042505,-1.453566
2.190000,21.831505,1.481089,-0.003442,0.093793,-1.379376
2.200000,21.931491,1.479407,-0.003323,0.042695,-1.449870
2.210000,22.031475,1.477633,-0.003338,0.093858,-1.375854
2.220000,22.131458,1.475768,-0.003219,0.042891,-1.445811
2.230000,22.231439,1.473812,-0.003235,0.093914,-1.371988
2.240000,22.331418,1.471764,-0.003115,0.043090,-1.441393
2.250000,22.431395,1.469626,-0.003132,0.093962,-1.367780
2.260000,22.531370,1.467397,-0.003012,0.043294,-1.436616
2.270000,22.631343,1.465077,-0.003029,0.093999,-1.363232
2.280000,22.731314,1.462667,-0.002909,0.043500,-1.431482
2.290000,22.831283,1.460166,-0.002926,0.094027,-1.358344
2.300000,22.931249,1.457576,-0.002805,0.043709,-1.425992
2.310000,23.031213,1.454895,-0.002823,0.094044,-1.353119
2.320000,23.131175,1.452125,-0.002702,0.043919,-1.420147
2.330000,23.231134,1.449265,-0.002720,0.094050,-1.347557
2.340000,23.331090,1.446315,-0.002599,0.044132,-1.413950
2.350000,23.431044,1.443276,-0.002617,0.094045,-1.341660
2.360000,23.530995,1.440149,-0.002496,0.044345,-1.407402
2.370000,23.630943,1.436932,-0.002514,0.094028,-1.335430
2.380000,23.730889,1.433627,-0.002394,0.044558,-1.400505
2.390000,23.830831,1.430233,-0.002412,0.093998,-1.328868
2.400000,23.930771,1.426751,-0.002291,0.044772,-1.393261
2.410000,24.030707,1.423181,-0.002309,0.093956,-1.321977
2.420000,24.130640,1.419524,-0.002188,0.044985,-1.385671
2.430000,24.230570,1.415779,-0.002207,0.093900,-1.314758
2.440000,24.330496,1.411947,-0.002086,0.045197,-1.377738
2.450000,24.430419,1.408028,-0.002105,0.093831,-1.307213
2.460000,24.530339,1.404022,-0.001983,0.045407,-1.369463
2.470000,24.630255,1.399929,-0.002002,0.093748,-1.299343
2.480000,24.730168,1.395751,-0.001881,0.045616,-1.360849
2.490000,24.830077,1.391486,-0.001900,0.093650,-1.291152
2.500000,24.929982,1.387136,-0.001778,0.045822,-1.351899
2.510000,25.029884,1.382701,-0.001798,0.093539,-1.282641
2.520000,25.129782,1.378180,-0.001676,0.046025,-1.342614
2.530000,25.229676,1.373575,-0.001696,0.093412,-1.273813
2.540000,25.329566,1.368885,-0.001574,0.046226,-1.332997
2.550000,25.429452,1.364111,-0.001594,0.093270,-1.264669
2.560000,25.529334,1.359253,-0.001472,0.046423,-1.323051
2.570000,25.629211,1.354312,-0.001492,0.093114,-1.255213
2.580000,25.729085,1.349287,-0.001370,0.046617,-1.312777
2.590000,25.828955,1.344180,-0.001390,0.092941,-1.245447
2.600000,25.928820,1.338990,-0.001268,0.046806,-1.302180
2.610000,26.028681,1.333717,-0.001289,0.092753,-1.235374
2.620000,26.128537,1.328363,-0.001167,0.046991,-1.291262
2.630000,26.228389,1.322927,-0.001187,0.092549,-1.224995
2.640000,26.328237,1.317410,-0.001065,0.047172,-1.280026
2.650000,26.428080,1.311812,-0.001086,0.092329,-1.214315
2.660000,26.527919,1.306134,-0.000964,0.047348,-1.268474
2.670000,26.627753,1.300375,-0.000985,0.092093,-1.203336
2.680000,26.727582,1.294537,-0.000863,0.047519,-1.256611
2.690000,26.827407,1.288619,-0.000884,0.091841,-1.192062
2.700000,26.927227,1.282622,-0.000762,0.047684,-1.244439
2.710000,27.027042,1.276547,-0.000783,0.091572,-1.180494
2.720000,27.126853,1.270393,-0.000661,0.047844,-1.231962
2.730000,27.226659,1.264162,-0.000682,0.091287,-1.168637
2.740000,27.326459,1.257853,-0.000561,0.047998,-1.219183
2.750000,27.426255,1.251467,-0.000581,0.090986,-1.156494
2.760000,27.526046,1.245004,-0.000460,0.048147,-1.206105
2.770000,27.625832,1.238466,-0.000481,0.090667,-1.144068
2.780000,27.725613,1.231851,-0.000360,0.048289,-1.192733
2.790000,27.825389,1.225161,-0.000381,0.090333,-1.131362
2.800000,27.925160,1.218396,-0.000260,0.048425,-1.179070
2.810000,28.024926,1.211557,-0.000281,0.089981,-1.118381
2.820000,28.124687,1.204643,-0.000160,0.048554,-1.165120
2.830000,28.224442,1.197656,-0.000181,0.089613,-1.105127
2.840000,28.324193,1.190596,-0.000060,0.048677,-1.150886
2.850000,28.423938,1.183463,-0.000081,0.089228,-1.091605
2.860000,28.523678,1.176258,0.000039,0.048793,-1.136374
2.870000,28.623413,1.168980,0.000018,0.088826,-1.077818
2.880000,28.723143,1.161632,0.000138,0.048903,-1.121586
2.890000,28.822867,1.154212,0.000118,0.088408,-1.063771
2.900000,28.922586,1.146722,0.000237,0.049005,-1.106526
2.910000,29.022300,1.139162,0.000217,0.087973,-1.049466
2.920000,29.122008,1.131533,0.000336,0.049099,-1.091200
2.930000,29.221712,1.123835,0.000316,0.087520,-1.034909
2.940000,29.321410,1.116068,0.000435,0.049186,-1.075612
2.950000,29.421102,1.108233,0.000414,0.087051,-1.020104
2.960000,29.520789,1.100330,0.000533,0.049265,-1.059765
2.970000,29.620471,1.092361,0.000513,0.086565,-1.005053
2.980000,29.720148,1.084325,0.000632,0.049337,-1.043664
2.990000,29.819819,1.076223,0.000611,0.086062,-0.989763
3.000000,29.919485,1.068055,0.000730,0.049400,-1.027314
3.010000,30.019146,1.059823,0.000710,0.085541,-0.974236
3.020000,30.118801,1.051526,0.000828,0.049455,-1.010720
3.030000,30.218451,1.043165,0.000808,0.085004,-0.958478
3.040000,30.318095,1.034741,0.000925,0.049501,-0.993885
3.050000,30.417734,1.026254,0.000906,0.084449,-0.942492
3.060000,30.517368,1.017704,0.001023,0.049539,-0.976814
3.070000,30.616997,1.009093,0.001004,0.083877,-0.926284
3.080000,30.716620,1.000420,0.001120,0.049567,-0.959513
3.090000,30.816238,0.991687,0.001102,0.083287,-0.909857
3.100000,30.915850,0.982893,0.001218,0.049586,-0.941986
3.110000,31.015458,0.974040,0.001200,0.082680,-0.893216
3.120000,31.115060,0.965127,0.001315,0.049595,-0.924237
3.130000,31.214657,0.956157,0.001297,0.082055,-0.876366
3.140000,31.314248,0.947128,0.001412,0.049595,-0.906272
3.150000,31.413835,0.938042,0.001395,0.081413,-0.859312
3.160000,31.513416,0.928899,0.001509,0.049584,-0.888096
3.170000,31.612992,0.919699,0.001493,0.080752,-0.842058
3.180000,31.712563,0.910444,0.001606,0.049562,-0.869713
3.190000,31.812128,0.901134,0.001590,0.080073,-0.824608
3.200000,31.911689,0.891770,0.001703,0.049530,-0.851128
3.210000,32.011244,0.882351,0.001688,0.079376,-0.806969
3.220000,32.110795,0.872880,0.001800,0.049486,-0.766108
3.230000,32.210340,0.863357,0.001788,0.081114,-0.792582
3.240000,32.309881,0.853785,0.001904,0.051757,-0.752432
3.250000,32.409417,0.844162,0.001896,0.082510,-0.777725
3.260000,32.508948,0.834491,0.002015,0.053704,-0.738310
3.270000,32.608475,0.824770,0.002011,0.083583,-0.762409
3.280000,32.707996,0.815002,0.002132,0.055344,-0.723753
3.290000,32.807513,0.805185,0.002132,0.084354,-0.746646
3.300000,32.907026,0.795322,0.002255,0.056699,-0.708772
3.310000,33.006533,0.785411,0.002258,0.084841,-0.730449
3.320000,33.106037,0.775454,0.002383,0.057786,-0.693380
3.330000,33.205535,0.765452,0.002389,0.085064,-0.713832
3.340000,33.305029,0.755404,0.002514,0.058624,-0.677589
3.350000,33.404518,0.745312,0.002523,0.085039,-0.696807
3.360000,33.504003,0.735175,0.002649,0.059230,-0.661413
3.370000,33.603484,0.724994,0.002659,0.084784,-0.679390
3.380000,33.702960,0.714771,0.002785,0.059621,-0.644865
3.390000,33.802431,0.704505,0.002798,0.084317,-0.661595
3.400000,33.901899,0.694196,0.002924,0.059812,-0.627958
3.410000,34.001362,0.683847,0.002939,0.083652,-0.643436
3.420000,34.100820,0.673456,0.003064,0.059820,-0.610708
3.430000,34.200275,0.663026,0.003080,0.082805,-0.624929
3.440000,34.299725,0.652555,0.003204,0.059658,-0.593127
3.450000,34.399171,0.642045,0.003221,0.081791,-0.606089
3.460000,34.498613,0.631497,0.003345,0.059342,-0.575231
3.470000,34.598052,0.620911,0.003363,0.080622,-0.586930
3.480000,34.697486,0.610288,0.003485,0.058884,-0.557034
3.490000,34.796916,0.599627,0.003504,0.079314,-0.567467
3.500000,34.896342,0.588931,0.003624,0.058296,-0.538549
3.510000,34.995765,0.578199,0.003644,0.077877,-0.547717
3.520000,35.095183,0.567432,0.003763,0.057590,-0.519792
3.530000,35.194598,0.556631,0.003784,0.076323,-0.527692
3.540000,35.294010,0.545796,0.003900,0.056779,-0.500776
3.550000,35.393417,0.534928,0.003921,0.074664,-0.507409
3.560000,35.492821,0.524028,0.004035,0.055871,-0.481515
3.570000,35.592222,0.513096,0.004058,0.072909,-0.486881
3.580000,35.691619,0.502133,0.004169,0.054876,-0.462023
3.590000,35.791013,0.491139,0.004192,0.071069,-0.466123
3.600000,35.890404,0.480115,0.004301,0.053804,-0.442313
3.610000,35.989791,0.469063,0.004381,0.037422,-0.445148
3.620000,36.089175,0.457982,0.004431,0.052664,-0.422400
3.630000,36.188556,0.446873,0.004509,0.037019,-0.423972
3.640000,36.287934,0.435736,0.004558,0.051462,-0.402295
3.650000,36.387309,0.424574,0.004635,0.036562,-0.402606
3.660000,36.486681,0.413385,0.004683,0.050206,-0.382012
3.670000,36.586051,0.402171,0.004758,0.036057,-0.381065
3.680000,36.685417,0.390933,0.004806,0.048902,-0.361564
3.690000,36.784781,0.379671,0.004879,0.035510,-0.359360
3.700000,36.884142,0.368385,0.004926,0.047557,-0.340961
3.710000,36.983501,0.357078,0.004998,0.034928,-0.337505
3.720000,37.082857,0.345748,0.005044,0.046175,-0.320217
3.730000,37.182210,0.334397,0.005114,0.034315,-0.315512
3.740000,37.281562,0.323026,0.005159,0.044763,-0.299343
3.750000,37.380911,0.311635,0.005227,0.033676,-0.293392
3.760000,37.480258,0.300225,0.005271,0.043324,-0.278350
3.770000,37.579603,0.288797,0.005338,0.033014,-0.271157
3.780000,37.678945,0.277351,0.005382,0.041862,-0.257249
3.790000,37.778286,0.265888,0.005446,0.032334,-0.248819
3.800000,37.877625,0.254409,0.005489,0.040380,-0.236050
3.810000,37.976962,0.242915,0.005552,0.031638,-0.226387
3.820000,38.076298,0.231405,0.005595,0.038883,-0.214764
3.830000,38.175632,0.219881,0.005656,0.030929,-0.203873
3.840000,38.274964,0.208344,0.005698,0.037372,-0.193402
3.850000,38.374295,0.196794,0.005757,0.030209,-0.181287
3.860000,38.473624,0.185232,0.005799,0.035850,-0.171971
3.870000,38.572952,0.173659,0.005856,0.029481,-0.158638
3.880000,38.672279,0.162075,0.005897,0.034319,-0.150482
3.890000,38.771605,0.150481,0.005952,0.028745,-0.135936
3.900000,38.870929,0.138878,0.005994,0.032780,-0.128944
3.910000,38.970253,0.127267,0.006047,0.028005,-0.113189
3.920000,39.069575,0.115648,0.006088,0.031236,-0.107365
3.930000,39.168897,0.104021,0.006139,0.027259,-0.090408
3.940000,39.268218,0.092389,0.006181,0.029686,-0.085754
3.950000,39.367539,0.080750,0.006230,0.026510,-0.067601
3.960000,39.466859,0.069107,0.006272,0.028133,-0.064119
3.970000,39.566178,0.057459,0.006319,0.025758,-0.044775
3.980000,39.665497,0.045808,0.006361,0.026576,-0.042468
3.990000,39.764816,0.034155,0.006406,0.025003,-0.021938
4.000000,39.864134,0.022499,0.006448,0.025016,-0.020807
4.010000,39.963452,0.010842,0.006491,0.024245,0.000901
4.020000,40.062770,-0.000816,0.006534,0.023453,0.000854
4.030000,40.162088,-0.012474,0.006575,0.023485,0.023735
4.040000,40.261407,-0.024131,0.006618,0.021888,0.022510
4.050000,40.360725,-0.035787,0.006657,0.022721,0.046557
4.060000,40.460044,-0.047440,0.006701,0.020319,0.044154
4.070000,40.559363,-0.059091,0.006738,0.021955,0.069360
4.080000,40.658682,-0.070737,0.006783,0.018748,0.065778
4.090000,40.758002,-0.082380,0.006818,0.021184,0.092137
4.100000,40.857323,-0.094017,0.006864,0.017174,0.087378
4.110000,40.956644,-0.105649,0.006897,0.020410,0.114882
4.120000,41.055966,-0.117274,0.006944,0.015595,0.108945
4.130000,41.155289,-0.128892,0.006975,0.019630,0.137588
4.140000,41.254613,-0.140502,0.007023,0.014012,0.130476
4.150000,41.353937,-0.152103,0.007051,0.018845,0.160249
4.160000,41.453263,-0.163695,0.007101,0.012424,0.151962
4.170000,41.552590,-0.175277,0.007127,0.018053,0.182860
4.180000,41.651918,-0.186849,0.007178,0.010831,0.173400
4.190000,41.751248,-0.198409,0.007202,0.017253,0.205415
4.200000,41.850579,-0.209956,0.007254,0.009231,0.194784
4.210000,41.949912,-0.221491,0.007276,0.016446,0.227907
4.220000,42.049246,-0.233012,0.007330,0.007625,0.216107
4.230000,42.148581,-0.244519,0.007350,0.015629,0.250332
4.240000,42.247919,-0.256012,0.007405,0.006010,0.237366
4.250000,42.347258,-0.267488,0.007423,0.014801,0.272684
4.260000,42.446599,-0.278948,0.007479,0.004387,0.258555
4.270000,42.545942,-0.290391,0.007495,0.013963,0.294957
4.280000,42.645288,-0.301816,0.007554,0.002754,0.279669
4.290000,42.744635,-0.313223,0.007567,0.013112,0.317148
4.300000,42.843984,-0.324610,0.007627,0.001111,0.300703
4.310000,42.943336,-0.335978,0.007639,0.012248,0.339250
4.320000,43.042690,-0.347325,0.007701,-0.000543,0.321654
4.330000,43.142047,-0.358651,0.007710,0.011371,0.361260
4.340000,43.241406,-0.369955,0.007774,-0.002208,0.342515
4.350000,43.340767,-0.381237,0.007781,0.010478,0.325170
4.360000,43.440132,-0.392497,0.007845,-0.006034,0.366293
4.370000,43.539498,-0.403735,0.007846,0.007532,0.347738
